,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
66,66,Texas,Duval,11157,19,26,5.3,22,58,16,11.0,1712.1,51.0,20,,,9.0,29.0,34.0,34,8.0,69,45,4.5,34,4.7,611.0,3.6,7.2,87.0,Yes,19,73,28,25.6,18.2,1.0,0.5,0.1,0.9,89.3,8.8,6,65,64,23.0,28.0,79.0,24.0,37100,2.7,2.8,91.0,20,38,20.0,19,15,15,17,74.7,141,141,141,141,141
67,67,Texas,Eastland,18360,22,29,6.3,19,53,19,22.0,211.8,36.0,21,33.0,27.0,27.0,23.0,40.0,23,8.0,84,55,3.3,24,5.0,213.0,13.6,6.8,75.0,Yes,9,78,21,21.1,22.1,1.8,0.8,0.1,1.2,17.0,78.4,3,77,67,15.0,17.0,62.0,43.0,46991,2.6,2.9,95.0,21,37,10.0,18,9,16,15,75.6,141,141,141,141,141
68,68,Texas,Ector,166223,17,37,7.9,32,71,19,36.0,522.0,60.0,21,58.0,42.0,46.0,25.0,41.0,24,9.0,76,50,2.6,17,4.3,809.0,7.7,6.6,81.0,Yes,16,81,26,30.3,9.6,4.4,1.3,0.3,1.5,62.6,30.4,8,65,82,13.0,15.0,54.0,19.0,65564,2.8,2.6,82.0,21,37,6.0,12,9,14,13,74.9,141,141,141,141,141
69,69,Texas,Edwards,1932,18,22,7.4,25,3,18,20.0,204.8,44.0,24,52.0,0.0,52.0,44.0,32.0,26,6.0,72,67,2.3,35,4.5,160.0,15.6,6.1,114.0,Yes,15,73,17,21.7,29.0,0.5,0.7,0.0,2.4,55.3,42.3,4,86,46,,,69.0,,40424,,,,24,37,10.0,13,9,14,14,78.0,141,141,141,141,141
70,70,Texas,Ellis,184826,17,38,7.8,26,66,19,28.0,394.0,25.0,19,42.0,34.0,66.0,39.0,52.0,18,7.0,86,62,3.1,13,4.0,142.0,8.7,8.3,54.0,Yes,14,82,47,26.5,13.1,11.6,0.8,0.1,0.8,26.9,58.9,4,74,88,11.0,13.0,49.0,29.0,78341,3.1,2.9,93.0,19,35,6.0,12,13,13,12,78.6,141,141,141,141,141
71,71,Texas,El Paso,839238,15,32,7.0,20,82,19,28.0,678.2,41.0,24,48.0,46.0,97.0,27.0,33.0,27,8.0,78,66,3.8,26,4.8,364.0,5.1,9.8,49.0,Yes,18,81,29,26.7,12.5,3.1,1.4,0.2,1.1,82.9,11.6,14,61,78,8.0,10.0,77.0,21.0,48629,3.2,3.0,87.0,24,37,10.0,15,11,14,14,80.1,141,141,141,141,141
72,72,Texas,Erath,42698,19,34,6.5,26,65,19,19.0,617.1,16.0,21,54.0,56.0,101.0,39.0,50.0,20,7.0,88,65,3.2,19,5.6,151.0,10.8,7.2,62.0,Yes,21,82,20,20.7,14.7,1.8,1.0,0.1,1.3,21.6,73.9,2,63,81,10.0,13.0,52.0,23.0,53044,3.3,3.2,92.0,21,36,16.0,15,16,15,13,79.0,141,141,141,141,141
73,73,Texas,Falls,17297,22,29,6.4,20,45,17,29.0,435.9,56.0,21,12.0,29.0,12.0,36.0,34.0,27,10.0,77,41,3.3,28,6.3,162.0,12.1,8.2,66.0,Yes,16,80,52,21.0,18.7,22.9,0.6,0.2,1.1,24.0,50.5,2,72,61,,,79.0,35.0,41484,3.0,2.6,,21,39,7.0,20,6,17,16,77.7,141,141,141,141,141
74,74,Texas,Fannin,35514,21,32,6.7,25,39,20,30.0,261.3,30.0,20,17.0,23.0,99.0,37.0,44.0,20,8.0,85,49,2.7,16,4.5,145.0,12.8,8.5,95.0,No,13,80,49,21.2,18.6,6.2,0.8,0.1,1.3,12.0,78.2,2,73,72,21.0,28.0,58.0,12.0,56123,3.1,3.0,93.0,20,37,13.0,15,9,15,14,75.4,141,141,141,141,141
75,75,Texas,Fayette,25346,19,24,7.5,23,58,20,20.0,368.0,22.0,20,32.0,51.0,28.0,37.0,46.0,21,7.0,86,46,2.6,15,4.3,261.0,17.0,7.8,74.0,Yes,10,84,24,20.0,26.4,5.9,0.5,0.1,1.2,21.5,71.0,2,82,63,10.0,11.0,54.0,12.0,62195,3.2,3.0,93.0,20,36,8.0,13,13,15,13,79.4,141,141,141,141,141
76,76,Texas,Fisher,3830,18,22,7.4,21,4,20,22.0,257.7,39.0,20,26.0,26.0,,25.0,11.0,21,11.0,86,61,2.9,22,4.8,314.0,20.8,6.3,104.0,Yes,8,81,30,21.4,25.1,3.4,0.5,0.0,1.3,28.2,66.2,2,74,70,,,55.0,26.0,51053,3.0,2.8,,20,36,3.0,16,8,14,13,80.3,141,141,141,141,141
77,77,Texas,Floyd,5712,19,31,7.7,23,83,17,25.0,324.5,38.0,23,69.0,18.0,,28.0,35.0,28,9.0,74,51,4.3,30,4.1,468.0,17.1,6.2,62.0,No,14,85,26,26.4,18.7,3.3,0.5,0.1,1.4,58.9,36.3,6,75,74,,,80.0,13.0,45022,2.5,2.4,,23,37,2.0,15,8,15,15,77.4,141,141,141,141,141
78,78,Texas,Foard,1155,20,28,4.1,22,41,20,0.0,,,23,0.0,0.0,,26.0,34.0,22,,82,56,3.1,26,3.4,0.0,0.0,6.2,184.0,Yes,7,80,27,20.0,27.3,4.7,0.9,0.0,0.7,18.7,74.4,2,83,70,,,70.0,,38615,,,,23,37,46.0,13,15,15,14,,141,141,141,141,141
79,79,Texas,Fort Bend,811688,12,26,8.0,18,89,18,27.0,422.4,11.0,13,86.0,56.0,74.0,38.0,50.0,15,9.0,91,77,3.5,7,4.1,246.0,4.7,10.1,35.0,No,14,82,59,27.3,11.6,20.4,20.9,0.1,0.6,24.9,31.9,5,77,93,10.0,10.0,37.0,35.0,101361,3.5,3.3,94.0,13,35,7.0,11,10,11,9,83.0,141,141,141,141,141
80,80,Texas,Franklin,10725,18,30,7.8,24,8,22,29.0,334.4,30.0,18,28.0,28.0,37.0,31.0,44.0,17,7.0,91,70,3.6,23,4.3,253.0,12.1,8.6,65.0,Yes,17,82,39,23.1,22.1,3.9,1.1,0.0,1.2,15.1,77.9,2,79,81,,,60.0,27.0,50630,2.8,2.7,98.0,18,35,2.0,14,14,14,12,78.1,141,141,141,141,141
81,81,Texas,Freestone,19717,21,39,6.7,26,35,19,18.0,229.3,32.0,21,30.0,30.0,15.0,30.0,37.0,23,8.0,83,56,4.8,20,5.9,155.0,11.1,8.4,79.0,No,13,86,38,22.7,20.3,15.3,0.9,0.0,1.5,16.1,66.2,3,77,67,24.0,22.0,58.0,29.0,52511,3.0,2.7,97.0,21,38,6.0,18,15,16,15,76.4,141,141,141,141,141
82,82,Texas,Frio,20306,19,29,7.5,21,41,17,20.0,836.7,56.0,22,20.0,25.0,30.0,28.0,34.0,31,10.0,66,36,2.6,36,5.6,237.0,6.1,7.2,47.0,No,18,87,18,23.3,12.3,3.0,2.7,0.0,1.0,79.9,14.1,13,69,63,,,81.0,34.0,40360,2.7,2.4,94.0,22,38,5.0,14,5,14,16,77.5,141,141,141,141,141
83,83,Texas,Gaines,21492,21,35,8.2,27,36,18,16.0,193.8,49.0,32,19.0,9.0,9.0,21.0,26.0,27,6.0,62,30,2.4,20,4.2,73.0,12.0,6.3,59.0,Yes,11,71,21,36.1,8.9,1.7,0.4,0.0,1.1,42.5,54.4,10,77,77,,,58.0,35.0,67171,3.1,2.8,91.0,32,37,1.0,13,6,16,15,79.0,141,141,141,141,141
84,84,Texas,Galveston,342139,18,35,7.2,26,84,22,32.0,464.4,24.0,17,76.0,48.0,115.0,36.0,47.0,19,9.0,89,67,4.0,16,5.3,289.0,7.5,6.7,69.0,Yes,15,82,41,24.1,14.9,12.6,3.5,0.1,0.8,25.4,56.7,4,68,86,16.0,16.0,47.0,29.0,73214,3.2,3.0,92.0,17,39,8.0,15,12,14,12,78.0,141,141,141,141,141
85,85,Texas,Garza,6229,20,19,7.8,18,13,19,22.0,306.4,55.0,23,15.0,32.0,,21.0,36.0,28,9.0,62,24,2.7,24,3.7,118.0,9.1,5.9,47.0,No,5,80,30,16.7,11.5,6.2,0.8,0.1,1.0,52.0,39.7,20,71,79,,,73.0,,48975,3.4,2.7,86.0,23,37,2.0,15,6,15,15,78.6,141,141,141,141,141
86,86,Texas,Gillespie,26988,16,24,7.7,28,71,20,26.0,221.4,28.0,22,119.0,70.0,93.0,47.0,53.0,18,8.0,89,48,2.4,14,4.2,50.0,14.9,7.0,80.0,Yes,17,72,22,19.7,30.1,0.4,0.5,0.1,1.2,23.8,74.1,5,72,79,22.0,23.0,50.0,21.0,62143,3.3,3.1,96.0,22,34,6.0,13,10,13,12,80.7,141,141,141,141,141
87,87,Texas,Glasscock,1409,18,26,6.9,19,0,20,8.0,,,20,0.0,0.0,,38.0,48.0,22,,69,55,2.1,11,5.2,0.0,0.0,6.1,,No,8,73,42,25.4,14.9,1.5,0.1,0.1,0.5,39.3,58.3,15,66,73,,,35.0,,93759,3.7,3.3,,20,36,23.0,10,8,14,13,,141,141,141,141,141
88,88,Texas,Goliad,7658,18,31,7.0,26,58,19,27.0,277.7,26.0,16,,52.0,26.0,33.0,41.0,21,7.0,83,68,3.4,23,6.1,211.0,9.2,7.5,90.0,No,9,78,58,20.7,23.9,4.0,0.5,0.0,1.1,35.8,58.1,2,80,67,32.0,,52.0,13.0,56758,2.8,2.7,98.0,16,37,10.0,15,12,14,13,80.2,141,141,141,141,141
89,89,Texas,Gonzales,20837,19,33,7.0,26,40,18,20.0,382.9,47.0,25,38.0,38.0,34.0,31.0,39.0,27,9.0,77,30,2.7,24,4.4,652.0,12.0,7.7,65.0,Yes,20,78,31,26.7,17.1,6.0,0.5,0.1,1.7,51.3,41.1,8,67,75,12.0,11.0,77.0,12.0,48425,2.8,2.5,93.0,25,38,11.0,15,17,15,15,77.5,141,141,141,141,141
90,90,Texas,Gray,21886,21,36,7.1,27,92,19,19.0,281.2,49.0,23,46.0,50.0,23.0,30.0,46.0,24,7.0,80,45,3.6,19,4.8,497.0,16.4,6.0,79.0,No,13,82,20,25.3,16.1,5.1,0.7,0.0,1.6,29.8,62.0,3,74,73,20.0,21.0,59.0,35.0,52543,2.9,2.7,92.0,23,38,7.0,16,23,16,15,74.5,141,141,141,141,141
91,91,Texas,Grayson,136212,19,38,7.0,35,67,19,28.0,353.1,37.0,21,46.0,65.0,128.0,34.0,52.0,19,8.0,89,61,3.1,17,4.4,273.0,10.8,8.8,69.0,Yes,14,79,31,23.7,17.8,5.8,1.6,0.1,1.8,14.2,74.6,2,68,76,17.0,22.0,55.0,28.0,57439,3.1,3.0,93.0,21,36,8.0,16,11,15,13,76.1,141,141,141,141,141
92,92,Texas,Gregg,123945,20,34,6.5,23,82,17,22.0,723.0,46.0,21,84.0,96.0,166.0,40.0,50.0,23,8.0,84,56,3.7,24,4.4,454.0,14.2,9.2,72.0,Yes,17,84,20,25.7,15.7,20.2,1.4,0.1,1.0,19.2,57.0,4,59,79,20.0,16.0,63.0,23.0,53137,3.1,2.8,95.0,21,39,10.0,17,9,15,14,75.5,141,141,141,141,141
93,93,Texas,Grimes,28880,21,41,6.2,30,40,19,30.0,384.6,35.0,22,25.0,21.0,14.0,37.0,48.0,25,10.0,81,46,3.9,21,4.6,393.0,6.7,8.7,78.0,Yes,15,81,41,22.1,17.8,14.9,0.4,0.1,1.0,24.7,58.2,3,76,73,16.0,19.0,66.0,29.0,51651,3.0,2.7,92.0,22,38,16.0,16,16,16,15,76.7,141,141,141,141,141
94,94,Texas,Guadalupe,166847,15,33,7.6,21,65,19,31.0,271.2,21.0,15,31.0,38.0,30.0,34.0,40.0,19,8.0,89,59,2.9,11,3.7,195.0,5.2,8.5,52.0,Yes,12,85,42,24.7,14.2,7.9,2.0,0.2,1.0,38.5,49.3,2,77,86,11.0,12.0,43.0,25.0,78801,3.1,3.0,95.0,15,37,10.0,12,10,13,12,80.0,141,141,141,141,141
95,95,Texas,Hale,33406,18,32,7.0,27,74,18,23.0,527.3,47.0,22,30.0,21.0,129.0,33.0,35.0,26,9.0,77,47,4.5,24,4.1,222.0,14.5,6.5,62.0,No,17,85,18,26.8,13.8,4.8,0.7,0.1,1.7,60.4,32.9,6,62,77,11.0,13.0,72.0,24.0,49187,3.0,2.7,92.0,22,36,9.0,15,14,14,15,76.7,141,141,141,141,141
96,96,Texas,Hall,2964,24,25,5.9,23,43,16,40.0,358.2,39.0,28,33.0,0.0,,22.0,27.0,31,13.0,80,48,4.1,41,5.1,269.0,9.9,5.9,65.0,Yes,15,79,23,22.1,24.0,8.1,0.5,0.1,1.6,35.1,55.0,7,65,60,,,75.0,,35940,3.1,2.8,,28,39,12.0,19,9,18,18,77.4,141,141,141,141,141
97,97,Texas,Hamilton,8461,21,25,6.8,24,46,20,17.0,190.0,26.0,23,94.0,59.0,83.0,44.0,21.0,22,7.0,84,53,3.0,22,4.8,129.0,16.5,7.1,124.0,No,13,69,25,21.7,25.4,0.7,0.9,0.1,2.0,13.4,83.4,3,82,72,,24.0,52.0,24.0,52505,3.1,3.1,,23,37,7.0,17,11,16,14,75.0,141,141,141,141,141
98,98,Texas,Hansford,5399,21,27,4.9,22,88,18,0.0,183.6,34.0,28,55.0,19.0,37.0,30.0,41.0,27,6.0,68,36,2.3,17,4.0,220.0,16.5,6.0,98.0,No,12,83,22,29.7,15.0,0.7,0.4,0.1,1.8,49.3,48.5,15,70,76,,,59.0,14.0,58703,3.6,3.1,95.0,28,37,35.0,14,7,16,16,77.8,141,141,141,141,141
99,99,Texas,Hardeman,3933,21,34,6.4,33,34,20,25.0,525.8,43.0,26,127.0,102.0,76.0,31.0,34.0,24,5.0,79,49,3.0,33,4.6,42.0,10.2,6.3,117.0,Yes,9,75,18,21.5,23.2,4.9,0.6,0.0,1.2,24.2,67.9,5,68,67,,,80.0,,40057,2.9,2.6,,26,37,13.0,16,12,16,15,77.0,141,141,141,141,141
100,100,Texas,Hardin,57602,21,37,6.8,27,56,21,18.0,204.8,35.0,15,19.0,33.0,40.0,38.0,45.0,19,9.0,88,61,4.6,16,5.2,157.0,11.7,8.6,81.0,Yes,13,87,47,24.4,16.9,5.5,0.7,0.0,0.6,6.0,86.1,0,81,81,18.0,21.0,48.0,35.0,62616,3.2,3.1,94.0,15,37,10.0,16,9,15,13,75.9,141,141,141,141,141
101,101,Texas,Harris,4713325,16,30,7.3,22,91,16,33.0,589.2,31.0,23,59.0,71.0,125.0,34.0,47.0,22,9.0,81,61,3.8,21,4.9,730.0,5.4,10.1,57.0,Yes,20,80,48,26.4,10.9,18.8,7.3,0.1,1.1,43.7,28.7,12,55,84,14.0,11.0,68.0,35.0,61638,3.0,2.8,87.0,23,38,6.0,15,10,13,13,79.9,141,141,141,141,141
102,102,Texas,Harrison,66553,21,45,7.3,34,63,19,31.0,429.0,36.0,19,30.0,23.0,35.0,39.0,47.0,22,8.0,85,52,4.0,27,4.6,347.0,10.9,8.6,81.0,Yes,14,85,29,24.9,17.4,20.6,0.8,0.1,1.2,13.6,63.0,2,72,68,21.0,20.0,53.0,36.0,55171,3.1,2.9,88.0,19,38,4.0,16,15,15,14,76.5,141,141,141,141,141
103,103,Texas,Hartley,5576,17,29,7.7,22,74,22,21.0,,32.0,23,,,18.0,27.0,33.0,18,6.0,83,37,1.6,8,3.6,364.0,14.2,5.3,59.0,No,13,87,10,20.9,15.4,6.8,0.8,0.0,0.8,27.9,63.2,5,63,83,,,58.0,,72796,2.7,2.5,,23,36,9.0,12,7,13,11,81.8,141,141,141,141,141
104,104,Texas,Haskell,5658,23,28,6.2,33,61,19,29.0,191.4,31.0,26,52.0,35.0,71.0,33.0,40.0,27,8.0,70,36,3.3,29,4.7,121.0,17.2,6.4,101.0,Yes,12,79,15,16.9,22.4,3.8,0.9,0.0,1.1,28.6,64.6,6,76,64,,,76.0,15.0,38613,2.5,2.8,,26,37,11.0,18,11,16,16,77.6,141,141,141,141,141
105,105,Texas,Hays,230191,15,32,7.9,17,72,22,38.0,555.3,17.0,18,43.0,38.0,103.0,37.0,48.0,18,7.0,90,68,2.8,11,4.4,244.0,5.9,8.2,51.0,No,20,79,48,22.9,11.4,3.9,1.7,0.1,1.2,40.1,52.5,4,62,85,10.0,14.0,48.0,21.0,72890,2.9,2.9,91.0,18,36,6.0,12,8,13,11,80.7,141,141,141,141,141
106,106,Texas,Hemphill,3819,19,22,8.0,22,86,19,25.0,174.0,36.0,24,105.0,0.0,26.0,34.0,31.0,22,5.0,82,52,2.7,12,4.0,324.0,18.3,5.9,90.0,No,9,68,16,30.2,15.9,0.4,1.3,0.1,1.6,34.2,62.6,8,71,78,,,42.0,,71299,3.1,3.2,98.0,24,36,2.0,14,7,15,14,77.3,141,141,141,141,141
107,107,Texas,Henderson,82737,22,37,6.4,32,63,19,29.0,328.1,39.0,22,30.0,35.0,57.0,41.0,52.0,22,8.0,84,48,3.5,30,4.7,340.0,10.8,8.7,98.0,Yes,14,83,44,21.3,22.4,6.2,0.7,0.1,0.9,13.6,77.4,2,75,75,22.0,23.0,67.0,30.0,49896,3.3,3.0,95.0,22,38,12.0,17,16,16,14,74.9,141,141,141,141,141
108,108,Texas,Hidalgo,868707,15,38,5.3,24,59,15,35.0,393.5,48.0,32,46.0,27.0,64.0,35.0,45.0,33,8.0,66,50,6.2,37,5.6,312.0,3.5,10.4,31.0,Yes,26,80,23,32.1,11.3,0.4,1.0,0.0,0.5,92.5,5.9,19,68,68,5.0,6.0,86.0,38.0,41656,3.2,2.9,91.0,32,35,21.0,18,11,15,17,81.9,141,141,141,141,141
109,109,Texas,Hill,36649,20,37,7.4,37,52,19,13.0,265.0,33.0,23,25.0,35.0,46.0,38.0,38.0,22,8.0,84,53,3.3,18,4.3,171.0,11.8,8.5,93.0,Yes,16,82,41,23.1,21.0,6.2,0.7,0.1,1.0,21.2,70.0,3,73,78,23.0,25.0,65.0,37.0,53210,2.8,2.7,93.0,23,36,2.0,16,13,15,14,76.4,141,141,141,141,141
110,110,Texas,Hockley,23021,19,29,6.5,26,66,19,36.0,667.0,34.0,22,61.0,43.0,65.0,33.0,32.0,24,10.0,76,53,3.0,20,4.9,448.0,12.6,6.4,86.0,Yes,12,76,29,25.7,15.0,3.4,0.5,0.1,1.3,48.7,46.2,5,71,76,16.0,17.0,62.0,23.0,51149,3.0,2.8,89.0,22,36,17.0,14,10,15,14,76.4,141,141,141,141,141
111,111,Texas,Hood,61643,18,33,7.3,25,73,22,20.0,279.7,28.0,17,48.0,52.0,96.0,49.0,52.0,17,7.0,89,57,3.4,15,4.8,176.0,9.7,8.0,82.0,Yes,13,87,53,21.1,25.0,1.0,0.9,0.1,1.0,12.8,83.5,2,77,85,19.0,21.0,51.0,20.0,74534,3.3,3.0,93.0,17,34,10.0,14,14,14,12,78.2,141,141,141,141,141
112,112,Texas,Hopkins,37084,21,32,7.0,31,41,19,17.0,375.4,37.0,23,27.0,24.0,70.0,39.0,48.0,22,8.0,85,55,3.1,20,4.4,147.0,8.7,8.6,89.0,Yes,15,85,25,24.2,18.6,7.1,0.7,0.1,1.0,17.4,72.8,3,70,79,24.0,23.0,63.0,26.0,50332,2.7,2.7,91.0,23,37,7.0,16,10,16,14,76.0,141,141,141,141,141
113,113,Texas,Houston,22968,24,28,4.8,32,56,17,26.0,299.7,37.0,21,17.0,26.0,22.0,29.0,40.0,27,9.0,81,47,3.1,29,4.3,214.0,10.8,8.6,82.0,Yes,19,87,38,19.8,22.5,24.5,0.8,0.0,0.7,11.6,61.5,2,70,64,16.0,22.0,68.0,44.0,43601,2.7,2.6,95.0,21,39,23.0,20,16,17,17,76.6,141,141,141,141,141
114,114,Texas,Howard,36664,19,36,6.4,30,82,19,19.0,391.2,62.0,19,27.0,41.0,150.0,29.0,37.0,24,10.0,80,44,3.1,19,4.6,607.0,11.0,6.3,97.0,Yes,14,79,18,21.9,13.1,5.8,1.2,0.1,1.6,43.4,47.9,7,65,74,26.0,29.0,58.0,26.0,61112,2.8,2.5,90.0,19,38,16.0,15,6,15,14,74.4,141,141,141,141,141
115,115,Texas,Hudspeth,4886,21,38,1.1,23,0,16,25.0,181.5,58.0,28,,,,19.0,25.0,36,11.0,56,22,4.4,41,4.5,105.0,0.0,5.8,,Yes,20,76,33,20.8,15.9,3.0,1.6,0.2,2.0,76.9,17.2,34,72,54,,,88.0,,39309,2.7,2.2,,28,39,67.0,19,9,16,18,84.5,141,141,141,141,141
116,116,Texas,Hunt,98594,21,39,7.1,32,65,20,33.0,427.2,30.0,20,28.0,35.0,79.0,39.0,41.0,22,8.0,85,53,3.5,20,4.8,365.0,10.9,8.7,75.0,Yes,17,82,43,23.8,16.0,7.8,1.5,0.2,1.3,17.6,70.4,2,69,78,17.0,16.0,60.0,39.0,57513,2.8,2.7,93.0,20,38,5.0,17,14,15,14,76.4,141,141,141,141,141
117,117,Texas,Hutchinson,20938,20,29,6.8,34,84,20,26.0,290.1,45.0,20,24.0,43.0,10.0,32.0,40.0,21,9.0,86,58,4.4,16,4.9,483.0,15.1,6.0,86.0,No,10,84,16,25.3,17.1,2.5,0.8,0.1,2.1,24.1,69.5,2,80,79,19.0,17.0,51.0,12.0,57936,2.8,2.8,96.0,20,37,10.0,16,9,15,14,75.3,141,141,141,141,141
118,118,Texas,Irion,1536,17,24,5.7,21,75,21,0.0,263.9,,13,0.0,0.0,,46.0,47.0,18,9.0,93,83,2.4,9,4.0,63.0,26.3,6.0,,No,19,85,33,22.5,21.4,1.0,0.5,0.0,1.2,25.6,70.8,0,78,68,,,29.0,,68630,,,,13,36,27.0,14,10,14,12,,141,141,141,141,141
119,119,Texas,Jack,8935,22,25,6.3,28,60,20,17.0,520.8,36.0,23,45.0,,11.0,29.0,33.0,23,8.0,82,43,3.1,19,5.5,219.0,11.3,7.2,124.0,Yes,10,85,41,21.7,17.0,3.9,0.6,0.1,1.1,17.4,76.6,4,81,69,,32.0,62.0,23.0,55358,3.0,2.8,95.0,23,37,18.0,15,7,16,14,75.0,141,141,141,141,141
120,120,Texas,Jackson,14760,18,33,7.5,29,50,20,27.0,249.9,42.0,19,7.0,27.0,20.0,30.0,38.0,21,7.0,82,50,3.0,18,4.3,208.0,12.1,7.7,72.0,No,15,80,38,25.4,18.4,6.1,1.1,0.0,0.9,33.5,57.9,4,70,73,13.0,15.0,55.0,31.0,55800,3.0,2.8,97.0,19,36,4.0,15,13,14,13,76.8,141,141,141,141,141
121,121,Texas,Jasper,35529,23,44,6.5,34,38,19,10.0,388.1,45.0,17,36.0,39.0,45.0,35.0,40.0,23,9.0,85,39,6.1,28,4.9,340.0,10.3,8.6,98.0,Yes,9,82,43,23.8,20.2,15.7,0.6,0.1,0.8,6.8,74.9,1,78,65,19.0,19.0,64.0,51.0,47252,2.9,2.8,94.0,17,38,8.0,18,15,16,15,74.9,141,141,141,141,141
122,122,Texas,Jeff Davis,2274,15,26,8.1,22,48,20,40.0,219.3,,30,44.0,0.0,220.0,26.0,21.0,19,,79,16,2.9,39,3.3,206.0,31.1,5.2,,Yes,10,76,28,6.8,35.7,0.6,1.5,0.1,1.5,32.3,62.9,7,82,61,,,51.0,,53362,,,,30,34,5.0,12,10,13,12,84.2,141,141,141,141,141
123,123,Texas,Jefferson,251565,20,42,6.5,32,65,18,20.0,575.9,40.0,20,53.0,61.0,105.0,39.0,45.0,24,10.0,84,54,5.8,24,5.2,707.0,11.2,8.9,71.0,Yes,15,89,20,24.1,14.9,33.1,3.9,0.1,1.0,22.1,39.4,5,61,73,17.0,14.0,71.0,45.0,55173,2.8,2.7,87.0,20,42,8.0,19,14,15,14,76.2,141,141,141,141,141
124,124,Texas,Jim Hogg,5200,17,23,5.6,22,47,16,33.0,384.5,59.0,19,19.0,19.0,,21.0,29.0,33,9.0,75,39,4.8,35,5.9,77.0,0.0,7.1,62.0,Yes,16,72,35,30.6,17.1,0.6,0.6,0.0,0.7,92.7,5.5,5,72,56,,,88.0,,38788,2.7,2.4,93.0,19,37,17.0,19,8,14,16,76.7,141,141,141,141,141
125,125,Texas,Jim Wells,40482,17,34,6.8,25,47,17,18.0,141.9,53.0,20,24.0,35.0,84.0,28.0,37.0,30,10.0,75,43,4.7,29,5.6,583.0,6.1,7.6,67.0,Yes,16,84,44,27.3,15.7,0.7,0.6,0.1,1.0,80.1,18.0,4,71,59,17.0,18.0,78.0,28.0,44444,3.0,2.8,89.0,20,37,9.0,16,18,14,15,75.4,141,141,141,141,141
126,126,Texas,Johnson,175817,19,40,7.6,29,71,21,20.0,329.9,33.0,19,44.0,39.0,76.0,38.0,48.0,20,7.0,86,52,3.2,16,3.8,187.0,7.4,8.8,62.0,Yes,12,88,56,25.9,14.3,3.8,1.0,0.5,1.0,22.6,70.1,3,73,86,12.0,14.0,52.0,28.0,66538,3.1,2.9,94.0,19,35,7.0,13,13,14,13,77.1,141,141,141,141,141
127,127,Texas,Jones,20083,21,29,6.7,25,44,20,22.0,100.1,42.0,19,35.0,10.0,5.0,32.0,31.0,25,7.0,78,36,4.3,22,4.2,269.0,11.6,6.7,87.0,Yes,10,79,33,17.3,15.9,12.0,0.8,0.0,1.4,28.0,58.0,1,75,77,14.0,20.0,63.0,28.0,51094,2.7,2.8,95.0,19,38,9.0,17,8,15,15,78.2,141,141,141,141,141
128,128,Texas,Karnes,15601,19,27,7.0,19,51,19,18.0,237.0,39.0,19,26.0,58.0,13.0,29.0,41.0,26,8.0,76,36,2.5,27,5.9,262.0,10.2,7.6,64.0,No,13,83,28,21.3,14.2,8.3,0.5,0.0,1.1,56.4,34.2,8,74,68,,,64.0,21.0,54843,2.9,2.7,92.0,19,37,11.0,14,6,14,14,76.5,141,141,141,141,141
129,129,Texas,Kaufman,136154,18,40,7.7,31,59,20,30.0,401.2,27.0,18,29.0,40.0,92.0,37.0,52.0,20,8.0,86,59,3.3,14,4.1,234.0,7.9,8.8,66.0,Yes,13,82,59,27.9,11.8,13.3,1.5,0.1,1.0,23.3,59.8,3,77,81,15.0,16.0,51.0,25.0,75009,3.1,2.9,96.0,18,36,4.0,14,13,14,13,76.6,141,141,141,141,141
130,130,Texas,Kendall,47431,13,34,8.4,26,76,22,38.0,145.4,12.0,15,83.0,80.0,171.0,48.0,51.0,14,7.0,93,69,2.7,11,4.4,109.0,9.4,7.6,55.0,Yes,15,76,48,23.1,19.3,1.2,1.4,0.1,0.7,24.6,71.3,2,74,88,13.0,17.0,25.0,34.0,94899,3.4,3.1,99.0,15,33,2.0,11,10,12,10,81.6,141,141,141,141,141
