,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
59,59,Mississippi,Prentiss,25126,26,38,6.7,38,57,15,41,391.9,45.0,16,40.0,44.0,107.0,40,54,27,12,80,53,4.9,23,5.5,,8.3,8.6,100.0,No,11,85,31,22.4,18.4,14.2,0.3,0.0,0.3,1.6,82.5,1,73,72,15.0,15.0,69.0,41.0,43465,3.1,3.2,89.0,16,37,4.0,19,17,19,18,74.0,68,68,68,68,68
60,60,Mississippi,Quitman,6792,29,35,3.7,39,17,11,40,990.5,47.0,17,14.0,15.0,29.0,25,39,36,17,71,53,8.2,52,6.2,,9.9,8.7,134.0,Yes,18,84,50,22.7,18.1,71.1,0.2,0.0,0.3,1.8,25.3,0,59,59,,,100.0,27.0,29318,3.0,3.1,93.0,17,43,24.0,25,17,20,21,70.8,68,68,68,68,68
61,61,Mississippi,Rankin,155271,17,38,7.6,29,70,16,11,367.6,21.0,11,61.0,64.0,128.0,44,49,18,9,89,67,3.9,14,3.8,64.0,10.9,9.4,67.0,Yes,9,88,39,22.8,15.7,21.4,1.4,0.1,0.2,2.8,73.1,1,77,83,16.0,16.0,47.0,23.0,67284,3.3,3.3,91.0,11,34,10.0,12,11,14,12,79.2,68,68,68,68,68
62,62,Mississippi,Scott,28124,27,50,6.0,33,69,13,8,830.4,64.0,20,14.0,39.0,18.0,36,34,30,13,74,38,4.5,29,5.3,483.0,12.4,9.0,107.0,Yes,15,76,38,26.7,15.4,37.3,0.6,0.4,0.7,11.9,48.9,4,74,60,23.0,13.0,99.0,18.0,41532,3.1,2.8,81.0,20,41,9.0,20,24,19,18,73.3,68,68,68,68,68
63,63,Mississippi,Sharkey,4321,28,42,5.0,46,2,11,13,1172.5,65.0,17,23.0,,23.0,31,35,35,14,77,54,8.4,51,5.6,,18.3,8.1,103.0,Yes,9,87,36,24.7,20.0,70.4,0.6,0.0,0.2,2.3,25.9,0,64,60,,,100.0,10.0,31138,2.3,2.5,73.0,17,44,16.0,22,14,20,20,70.0,68,68,68,68,68
64,64,Mississippi,Simpson,26658,26,51,6.6,32,29,14,9,411.9,35.0,17,41.0,26.0,30.0,38,44,27,12,80,63,5.2,28,5.3,,13.1,8.9,79.0,No,18,88,54,23.3,18.1,34.8,0.6,0.1,0.4,1.9,61.5,0,80,59,20.0,14.0,84.0,28.0,47664,2.9,3.0,86.0,17,39,6.0,19,18,18,17,75.0,68,68,68,68,68
65,65,Mississippi,Smith,15916,24,41,7.1,29,47,16,26,447.8,39.0,16,6.0,31.0,13.0,34,49,24,11,79,47,5.2,27,5.3,,8.7,9.1,109.0,No,12,86,53,22.9,20.5,23.4,0.1,0.0,0.2,1.8,73.9,0,83,51,29.0,25.0,70.0,20.0,46296,2.9,3.2,83.0,16,36,7.0,16,15,17,15,75.9,68,68,68,68,68
66,66,Mississippi,Stone,18336,24,37,6.8,27,69,16,37,425.1,29.0,16,27.0,16.0,22.0,35,38,23,12,82,49,6.6,29,4.8,175.0,4.8,8.6,83.0,No,15,79,50,21.6,16.8,18.9,0.4,0.1,0.6,2.1,76.8,0,75,69,14.0,13.0,64.0,18.0,47187,3.4,3.3,86.0,16,36,8.0,17,14,17,15,75.1,68,68,68,68,68
67,67,Mississippi,Sunflower,25110,26,54,4.0,31,28,13,9,1046.9,44.0,15,31.0,40.0,36.0,33,19,32,15,75,45,8.9,47,5.5,,10.5,8.6,91.0,Yes,20,81,20,21.7,14.4,73.1,0.4,0.0,0.4,2.0,23.6,1,54,59,28.0,9.0,100.0,32.0,32948,3.0,2.7,74.0,15,44,25.0,23,25,18,18,70.3,68,68,68,68,68
68,68,Mississippi,Tallahatchie,13809,28,42,4.1,33,27,13,13,977.0,60.0,15,21.0,22.0,43.0,26,28,33,15,69,38,5.8,44,6.5,,12.9,8.6,94.0,No,13,80,42,19.6,15.3,56.2,1.0,0.1,0.4,6.9,34.5,1,72,54,21.0,16.0,96.0,31.0,31915,2.6,2.5,84.0,15,43,30.0,20,15,19,19,74.2,68,68,68,68,68
69,69,Mississippi,Tate,28321,22,43,6.2,29,29,15,45,657.5,24.0,16,21.0,32.0,18.0,29,51,24,10,83,53,5.6,23,4.5,,12.2,8.9,108.0,No,17,89,56,22.6,17.2,30.5,0.3,0.0,0.3,2.8,65.0,1,75,70,16.0,12.0,73.0,28.0,50188,2.7,2.8,84.0,16,39,15.0,16,13,17,16,74.9,68,68,68,68,68
70,70,Mississippi,Tippah,22015,26,41,6.9,45,58,16,14,323.2,41.0,16,14.0,23.0,114.0,32,45,26,11,80,55,5.1,22,4.4,,16.4,8.4,92.0,No,12,82,33,24.1,16.9,16.4,0.3,0.0,0.4,4.8,76.8,1,72,65,24.0,17.0,72.0,26.0,44696,3.0,3.1,86.0,16,37,6.0,17,23,18,16,73.6,68,68,68,68,68
71,71,Mississippi,Tishomingo,19383,25,39,7.4,41,51,16,31,194.5,32.0,16,31.0,5.0,108.0,39,49,25,11,80,50,5.1,22,4.8,26.0,5.7,8.4,126.0,No,11,89,30,21.5,20.8,2.4,0.2,0.0,0.4,3.4,92.8,0,76,66,28.0,23.0,63.0,34.0,43341,3.3,3.2,87.0,16,37,0.0,17,21,18,17,72.5,68,68,68,68,68
72,72,Mississippi,Tunica,9632,23,44,6.1,38,57,12,25,1805.7,71.0,12,,,31.0,26,32,28,14,84,53,6.2,43,5.2,429.0,3.0,8.7,104.0,No,27,85,34,29.1,12.9,77.0,0.8,0.1,0.3,2.5,18.6,1,40,71,24.0,,100.0,3.0,33993,2.9,2.5,93.0,12,44,10.0,20,15,17,16,69.9,68,68,68,68,68
73,73,Mississippi,Union,28815,24,37,7.2,30,59,15,15,409.7,46.0,16,49.0,38.0,21.0,39,41,23,10,78,50,4.2,18,4.4,,14.3,8.7,85.0,No,13,88,34,25.1,16.9,15.1,1.2,0.1,0.3,4.5,77.6,1,73,66,14.0,15.0,63.0,45.0,49320,3.4,3.2,88.0,16,37,6.0,16,10,17,15,76.2,68,68,68,68,68
74,74,Mississippi,Walthall,14286,26,42,6.1,31,21,13,50,586.2,35.0,18,41.0,21.0,7.0,39,32,29,12,82,45,7.3,33,6.7,,11.8,8.4,91.0,No,20,83,40,22.5,19.9,42.7,0.5,0.1,0.5,2.2,52.9,0,88,51,15.0,14.0,100.0,7.0,35465,2.8,2.8,68.0,18,41,6.0,21,22,18,18,75.5,68,68,68,68,68
75,75,Mississippi,Warren,45381,21,38,6.2,31,55,15,15,1101.2,46.0,13,56.0,66.0,483.0,41,43,24,13,87,60,6.0,33,5.5,344.0,14.1,8.6,89.0,No,18,87,21,23.6,17.2,48.9,0.9,0.0,0.3,2.2,46.8,1,66,75,21.0,12.0,100.0,30.0,46606,2.8,2.7,72.0,13,41,11.0,18,18,16,15,74.4,68,68,68,68,68
76,76,Mississippi,Washington,43909,25,43,4.3,35,77,12,18,1313.3,54.0,15,44.0,43.0,159.0,39,39,29,14,79,50,7.6,48,5.8,283.0,15.5,8.6,119.0,Yes,20,86,16,25.6,16.7,71.9,0.8,0.1,0.3,1.7,24.8,1,53,62,42.0,9.0,100.0,49.0,31018,2.7,2.7,77.0,15,39,19.0,25,18,18,18,70.5,68,68,68,68,68
77,77,Mississippi,Wayne,20183,23,48,6.9,40,8,15,11,577.1,48.0,17,34.0,25.0,35.0,30,40,27,13,79,47,6.1,32,6.0,,10.8,8.8,96.0,Yes,13,80,42,24.3,17.6,39.5,0.3,0.0,0.3,1.6,57.5,0,83,61,25.0,18.0,100.0,40.0,39036,2.8,3.0,77.0,17,41,1.0,19,23,17,16,75.6,68,68,68,68,68
78,78,Mississippi,Webster,9689,24,38,6.5,25,0,15,14,788.5,32.0,14,31.0,31.0,72.0,38,33,23,11,85,59,5.6,25,5.0,,12.3,8.7,127.0,No,15,90,50,23.5,17.9,18.5,0.2,0.0,0.3,1.5,78.4,0,76,68,27.0,27.0,59.0,38.0,46110,3.5,3.2,93.0,14,37,5.0,20,12,17,15,73.8,68,68,68,68,68
79,79,Mississippi,Wilkinson,8630,30,49,5.2,34,11,12,33,533.8,48.0,17,34.0,23.0,23.0,36,18,36,13,75,31,10.1,39,4.9,,10.2,8.3,153.0,No,17,86,40,20.8,17.8,70.2,0.1,0.0,0.3,1.0,27.6,0,80,53,45.0,,100.0,9.0,32612,2.4,2.9,78.0,17,44,8.0,25,12,20,20,70.9,68,68,68,68,68
80,80,Mississippi,Winston,17955,24,44,6.4,38,29,14,12,707.0,31.0,16,33.0,22.0,178.0,43,27,27,14,82,57,6.1,37,4.8,,17.6,8.9,101.0,No,17,79,36,22.4,20.5,46.6,0.3,0.0,1.3,1.4,49.6,0,73,63,19.0,,100.0,29.0,37596,2.9,2.8,83.0,16,40,7.0,19,19,18,16,74.7,68,68,68,68,68
81,81,Mississippi,Yalobusha,12108,23,42,7.2,39,35,14,14,776.2,40.0,14,8.0,17.0,17.0,34,29,25,11,83,48,5.7,41,4.3,,14.5,8.6,95.0,No,14,90,36,22.0,21.0,38.6,0.2,0.0,0.4,1.7,58.0,0,70,56,,,81.0,10.0,40515,2.5,2.9,80.0,14,39,4.0,16,21,17,15,72.2,68,68,68,68,68
82,82,Mississippi,Yazoo,29690,26,42,4.4,32,29,14,19,1123.6,51.0,14,25.0,24.0,125.0,33,39,32,13,79,38,6.4,44,6.7,,7.4,8.6,100.0,No,16,79,42,20.7,12.8,56.2,0.6,0.0,0.7,8.5,33.5,3,63,67,26.0,11.0,100.0,54.0,34817,2.4,2.3,74.0,14,42,21.0,23,11,18,18,73.8,68,68,68,68,68
