,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
63,Nebraska,Nance,3519,18,37,7.0,32,66,24,100.0,110.9,,9,,57.0,,47,22,15,6.0,93,69,3.0,13,4.5,,8.5,6.1,67.0,No,8,78,31,22.1,21.8,0.5,0.1,0.0,0.7,3.1,94.5,0,80,77,,,38,,55853,3.3,3.2,,9,31,15,12,14,12,11,75.8
64,Nebraska,Nemaha,6972,18,36,8.3,28,54,23,44.0,201.5,11.0,7,72.0,43.0,29.0,40,56,14,6.0,92,74,3.7,12,4.6,99.0,12.9,7.3,72.0,Yes,10,80,17,22.3,20.4,1.3,0.7,0.1,0.5,2.8,93.4,0,73,76,,,37,6.0,55343,3.6,3.5,92.0,7,32,1,12,10,12,10,77.9
65,Nebraska,Nuckolls,4148,18,35,7.2,31,60,22,0.0,163.7,17.0,10,119.0,72.0,72.0,56,23,15,5.0,92,71,2.7,15,4.4,,14.3,6.2,85.0,No,5,78,15,19.6,27.2,0.3,1.4,0.0,0.6,3.0,93.8,1,76,72,,,47,,48624,2.9,2.9,,10,31,12,13,9,13,11,78.3
66,Nebraska,Otoe,16012,17,39,8.1,29,74,23,27.0,137.3,21.0,8,56.0,56.0,62.0,45,34,15,6.0,93,66,3.2,11,4.1,75.0,16.9,7.6,65.0,No,11,80,36,24.0,19.8,0.8,0.7,0.1,0.7,8.6,88.0,1,70,80,14.0,21.0,41,43.0,66293,2.9,2.7,87.0,8,31,3,12,13,12,10,80.6
67,Nebraska,Pawnee,2613,19,35,7.7,27,9,22,33.0,151.5,,12,76.0,115.0,38.0,51,8,17,,88,57,2.9,21,4.3,19.0,0.0,7.1,129.0,Yes,12,71,25,21.6,28.7,0.6,0.2,0.0,0.2,1.9,95.3,0,83,71,,,53,,47006,3.1,2.9,,12,33,7,13,8,13,12,77.6
68,Nebraska,Perkins,2891,15,23,8.1,23,47,23,33.0,,,12,102.0,35.0,,43,47,12,9.0,88,70,2.3,12,4.5,34.0,27.3,5.0,,No,9,77,18,24.7,23.7,0.5,0.2,0.1,0.3,4.4,93.9,1,78,82,,,34,,63443,3.1,3.3,,12,29,9,10,9,11,9,79.1
69,Nebraska,Phelps,9034,16,38,8.3,26,71,23,71.0,143.5,17.0,8,100.0,55.0,166.0,47,51,13,6.0,93,77,2.6,13,3.9,97.0,20.0,5.7,85.0,No,9,85,16,23.6,21.2,0.4,0.5,0.0,0.8,5.8,91.8,1,72,79,22.0,22.0,38,46.0,61420,3.2,3.1,90.0,8,30,4,11,11,11,10,80.3
70,Nebraska,Pierce,7148,17,32,7.2,28,65,24,0.0,168.1,13.0,8,56.0,42.0,14.0,41,38,13,6.0,95,78,2.7,11,4.0,74.0,15.4,6.3,67.0,No,9,79,25,25.1,19.6,0.5,0.3,0.0,0.5,2.3,95.6,0,76,81,,,33,1.0,67465,3.3,3.5,,8,32,17,10,12,11,10,80.2
71,Nebraska,Platte,33470,15,36,8.4,21,84,23,47.0,253.2,24.0,11,78.0,45.0,203.0,55,59,15,6.0,89,61,2.9,12,3.7,102.0,11.1,7.0,70.0,Yes,12,80,9,26.3,17.6,0.8,1.1,0.2,1.4,20.4,76.7,5,72,79,7.0,13.0,48,30.0,62804,3.3,3.3,91.0,11,32,6,10,9,11,10,80.7
72,Nebraska,Polk,5213,17,35,8.7,29,46,23,20.0,75.1,11.0,10,57.0,38.0,19.0,53,60,14,3.0,91,69,2.8,8,3.5,10.0,18.9,6.6,92.0,Yes,6,82,30,22.5,23.6,0.2,0.2,0.1,0.8,6.2,92.0,1,83,85,,,38,16.0,66462,3.4,3.3,,10,29,1,10,10,12,10,80.9
73,Nebraska,Red Willow,10724,18,33,7.2,23,74,22,57.0,139.8,25.0,8,84.0,93.0,177.0,42,53,15,6.0,93,68,2.8,14,4.4,96.0,14.0,5.2,73.0,No,10,86,13,22.2,21.1,1.2,0.4,0.0,0.9,5.6,91.2,0,73,79,,,44,32.0,50260,3.3,3.1,96.0,8,32,15,12,10,13,11,79.2
74,Nebraska,Richardson,7865,20,38,7.2,30,7,22,29.0,238.4,23.0,9,50.0,38.0,89.0,36,39,15,7.0,92,75,3.2,16,4.2,37.0,17.6,7.4,73.0,No,9,82,19,21.4,24.9,0.4,0.4,0.0,3.3,1.9,91.7,0,76,78,,,53,25.0,50207,3.5,3.0,92.0,9,31,12,13,10,13,11,77.9
75,Nebraska,Rock,1357,17,38,7.8,33,0,23,0.0,,,11,74.0,0.0,368.0,52,4,13,,97,84,3.1,21,3.9,0.0,22.1,4.7,144.0,No,5,78,14,21.3,26.7,0.1,0.4,0.0,1.0,1.9,96.3,1,80,71,,,42,,53905,,,,11,32,9,11,13,12,10,
76,Nebraska,Saline,14224,18,37,8.0,30,69,23,27.0,228.5,19.0,13,49.0,42.0,98.0,48,28,18,7.0,83,51,3.2,10,3.8,236.0,11.8,7.1,70.0,No,13,82,31,25.9,15.4,1.0,3.1,0.6,1.7,26.6,67.9,9,71,80,,,53,23.0,59937,3.0,3.1,85.0,13,31,6,11,12,13,12,78.4
77,Nebraska,Sarpy,187196,14,34,8.6,20,92,22,31.0,308.1,13.0,6,55.0,71.0,111.0,47,55,10,7.0,95,81,2.9,7,3.5,85.0,6.6,7.9,43.0,No,10,87,22,27.2,12.1,4.0,2.7,0.1,0.8,10.1,80.1,1,69,91,7.0,10.0,31,26.0,84016,3.2,3.2,95.0,6,31,5,9,9,10,9,81.3
78,Nebraska,Saunders,21578,17,37,8.3,22,53,25,17.0,175.7,8.0,7,47.0,32.0,32.0,52,44,12,6.0,93,74,2.8,7,3.6,62.0,15.5,7.7,66.0,No,10,85,44,24.4,18.9,0.5,0.4,0.0,0.5,2.4,94.9,0,78,81,,11.0,34,24.0,71086,3.4,3.2,92.0,7,32,4,11,12,11,10,80.0
79,Nebraska,Scotts Bluff,35618,18,34,8.1,26,75,18,26.0,382.3,38.0,11,81.0,65.0,281.0,37,43,18,8.0,88,65,3.7,17,4.4,205.0,16.1,4.7,79.0,No,13,84,9,24.7,19.6,0.8,0.9,0.1,3.5,24.2,71.6,2,67,78,8.0,17.0,58,33.0,50263,3.2,3.0,91.0,11,35,2,13,12,13,12,77.2
80,Nebraska,Seward,17284,16,34,8.6,23,59,22,22.0,122.4,8.0,6,52.0,46.0,156.0,43,20,12,6.0,94,78,2.9,6,3.7,57.0,17.9,7.0,67.0,Yes,10,80,34,23.6,17.2,0.7,0.5,0.0,0.5,2.6,94.5,0,72,83,,13.0,27,19.0,72291,3.7,3.3,93.0,6,30,2,10,9,11,10,79.4
81,Nebraska,Sheridan,5246,19,29,6.7,29,56,22,73.0,132.4,27.0,16,39.0,57.0,267.0,29,23,17,5.0,91,67,2.8,22,4.5,191.0,23.1,3.9,107.0,Yes,10,65,31,22.0,26.7,0.4,0.4,0.3,11.1,6.1,80.7,1,69,73,,,55,13.0,46159,3.2,3.2,,16,33,13,15,14,13,12,76.5
82,Nebraska,Sherman,3001,17,35,5.8,26,49,26,50.0,,23.0,12,,0.0,33.0,41,45,14,9.0,93,72,3.2,20,4.5,49.0,23.0,5.5,,No,9,84,34,21.3,28.1,0.2,0.4,0.0,0.4,2.2,96.3,1,77,75,,,46,,48735,3.2,2.8,,12,31,28,13,11,12,10,81.8
83,Nebraska,Sioux,1166,17,21,6.3,30,18,23,0.0,,,13,84.0,0.0,,56,30,14,,93,81,2.8,26,4.3,,0.0,3.6,,No,11,55,32,17.3,30.5,0.3,0.3,0.0,1.5,5.3,91.6,1,72,72,,,16,,47983,,,,13,30,25,12,8,12,10,
84,Nebraska,Stanton,5920,17,34,7.2,25,31,23,40.0,,14.0,7,,,17.0,40,51,14,7.0,94,75,2.6,9,3.3,58.0,10.1,6.7,50.0,No,12,84,16,24.4,18.7,0.7,0.4,0.0,0.9,5.7,91.5,1,82,82,,,42,,62045,3.4,3.3,,7,29,18,10,9,12,10,82.1
85,Nebraska,Thayer,5003,17,32,8.0,23,30,24,40.0,138.8,18.0,10,99.0,20.0,60.0,45,24,13,7.0,92,74,2.7,14,3.7,116.0,31.8,6.6,75.0,No,7,82,11,23.3,25.5,0.4,0.3,0.0,0.5,3.1,94.3,0,79,77,,,35,36.0,52439,3.6,3.5,,10,31,7,11,10,12,10,77.1
86,Nebraska,Thomas,722,17,27,6.0,23,17,24,,,,13,0.0,0.0,0.0,40,37,14,,94,79,3.5,23,3.5,,55.6,4.4,,No,8,73,19,22.6,26.5,1.1,0.3,0.0,1.8,3.9,91.8,0,77,88,,,49,,51401,,,,13,31,27,13,9,12,10,
87,Nebraska,Thurston,7224,27,47,6.5,29,38,23,62.0,983.0,58.0,15,55.0,69.0,346.0,33,18,24,7.0,89,57,4.5,31,4.7,62.0,6.8,7.0,106.0,No,22,75,18,35.8,11.8,0.5,0.7,0.0,58.7,6.2,35.3,1,61,67,,,86,20.0,48891,2.5,2.7,,15,34,7,18,19,17,17,69.5
88,Nebraska,Valley,4158,18,32,7.7,24,75,23,0.0,,14.0,11,143.0,96.0,168.0,39,45,15,6.0,92,68,3.2,14,4.4,97.0,19.1,5.4,115.0,No,10,79,13,22.8,25.8,0.3,0.4,0.0,0.3,3.4,94.5,1,74,74,,,48,,47981,2.9,3.0,,11,32,7,12,11,12,10,81.4
89,Nebraska,Washington,20729,15,33,8.6,22,49,26,0.0,193.0,10.0,6,48.0,29.0,53.0,54,46,12,7.0,96,71,2.9,8,3.7,72.0,6.8,6.4,50.0,Yes,9,86,37,24.1,18.6,0.7,0.4,0.1,0.5,3.0,94.3,0,78,85,10.0,11.0,24,30.0,75197,3.3,3.2,97.0,6,30,0,11,11,11,9,80.9
90,Nebraska,Wayne,9385,16,37,8.5,21,52,26,57.0,397.1,6.0,7,53.0,64.0,85.0,50,50,13,5.0,96,73,2.6,10,5.2,,10.6,6.7,26.0,No,14,83,16,19.6,16.7,1.7,0.6,0.1,0.8,6.6,89.3,1,64,86,,,45,33.0,57655,3.2,2.9,93.0,7,30,2,11,9,11,10,84.3
91,Nebraska,Webster,3487,18,34,7.1,31,63,22,25.0,255.4,15.0,10,57.0,0.0,57.0,47,27,15,8.0,94,71,3.5,16,4.6,110.0,14.2,5.9,124.0,No,10,76,30,21.8,23.4,0.5,0.4,0.4,0.5,5.4,91.0,0,80,75,,,45,14.0,49518,3.2,2.9,,10,31,15,12,11,12,11,76.6
92,Nebraska,Wheeler,783,19,26,5.1,33,4,23,,,,14,0.0,0.0,0.0,38,24,15,,96,64,2.8,22,3.0,203.0,0.0,5.4,,No,9,64,31,19.2,28.5,0.0,0.4,0.0,0.5,1.5,96.4,0,67,75,,,54,,50207,,,,14,33,36,13,11,13,11,
93,Nebraska,York,13679,16,40,8.1,26,60,23,29.0,202.8,20.0,7,80.0,80.0,132.0,47,49,13,6.0,94,75,2.7,12,4.3,22.0,21.8,6.7,83.0,Yes,8,80,20,23.2,20.9,1.5,0.8,0.1,0.8,5.2,90.6,1,72,84,,15.0,41,43.0,59749,3.2,3.1,96.0,7,28,5,12,12,12,10,79.7
