,County Pair,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,% Enrolled in Free or Reduced Lunch,Median Household Income,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,Cig Tax Rate
598,Houston/La Crosse,1.0,6.0,0.40000000000000036,3.0,8.0,-2.0,-35.0,-297.79999999999995,1.0,-79.0,-51.0,-295.0,-8.0,-5.0,-2.0,-2.0,0.0,-3.0,0.30000000000000027,-1.0,-0.2999999999999998,-85.0,1.0999999999999996,1.0,-7.0,0.0,-3.0,1.0,15.0,2.299999999999997,5.100000000000001,-0.8,-4.0,0.0,-0.2,-0.9000000000000001,6.200000000000003,-1.0,17.0,-1.0,-8.0,5162.0,0.0,-3.0,-1.0,1.0,-1.0,-1.0,2.0999999999999943,0.005054046630366293
599,Houston/Vernon,-4.0,-2.0,0.7999999999999989,6.0,31.0,0.0,-50.0,28.60000000000001,0.0,-42.0,9.0,-113.0,6.0,20.0,-6.0,0.0,6.0,17.0,-0.09999999999999964,-15.0,-0.7000000000000002,-6.0,2.799999999999999,-0.09999999999999964,12.0,-1.0,-6.0,4.0,-7.0,-4.100000000000001,2.0,0.29999999999999993,0.29999999999999993,0.0,0.0,-0.40000000000000013,-0.5999999999999943,-1.0,2.0,10.0,-15.0,8648.0,-2.0,-3.0,-3.0,-5.0,-3.0,-3.0,1.2000000000000028,0.005054046630366293
600,Lake/Ashland,-5.0,-5.0,1.5,5.0,13.0,0.0,36.0,14.500000000000028,0.0,-76.0,-24.0,-259.0,-7.0,-1.0,-6.0,1.0,3.0,11.0,-1.1999999999999997,-12.0,-0.8999999999999999,-182.0,4.5,-0.8999999999999999,-30.0,-1.0,1.0,2.0,17.0,-2.8999999999999986,6.600000000000001,0.09999999999999998,0.0,0.0,-11.0,-1.6,13.099999999999994,0.0,14.0,9.0,-34.0,13880.0,-4.0,-10.0,-4.0,-1.0,-3.0,-4.0,3.0999999999999943,0.005054046630366293
601,Lake/Bayfield,-1.0,-1.0,1.0,2.0,16.0,-2.0,3.0,72.90000000000003,3.0,51.0,7.0,-144.0,-12.0,2.0,-3.0,1.0,0.0,4.0,-1.9999999999999996,-7.0,-0.10000000000000009,-129.0,2.0,-2.1,-20.0,0.0,-1.0,0.0,2.0,1.8000000000000007,-1.3999999999999986,0.0,0.09999999999999998,0.0,-9.8,-0.8000000000000003,11.099999999999994,0.0,-1.0,-1.0,-23.0,3017.0,-2.0,-7.0,-2.0,2.0,-1.0,-2.0,-0.7000000000000028,0.005054046630366293
602,Lake/Douglas,-2.0,-9.0,0.9000000000000004,3.0,8.0,-3.0,20.0,-73.5,5.0,63.0,-6.0,-43.0,-4.0,1.0,-3.0,0.0,1.0,6.0,-0.6000000000000001,-5.0,-0.19999999999999973,-105.0,3.6999999999999993,-2.4,7.0,0.0,-1.0,-5.0,5.0,-0.5,7.600000000000001,-0.6,-0.5000000000000001,0.0,-1.3,-0.30000000000000004,3.8999999999999915,0.0,14.0,2.0,-18.0,5431.0,-2.0,-5.0,-2.0,0.0,-2.0,-2.0,0.5999999999999943,0.005054046630366293
603,Lincoln/Brookings,3.0,0.0,1.3000000000000007,7.0,-35.0,1.0,-14.0,-197.5,6.0,-4.0,7.0,-119.0,-5.0,-36.0,3.0,0.0,-3.0,-9.0,0.5,2.0,0.8999999999999995,50.0,9.7,0.7999999999999998,21.0,0.0,-5.0,-7.0,28.0,2.799999999999997,12.600000000000001,-1.1,-2.3,0.0,-0.7,-1.2000000000000002,5.599999999999994,-1.0,20.0,-10.0,11.0,-3708.0,3.0,-12.0,0.0,5.0,3.0,2.0,-2.1000000000000085,0.09831044764010305
604,Lincoln/Moody,-1.0,-9.0,2.8000000000000007,-5.0,-7.0,1.0,-17.0,-34.30000000000001,-3.0,23.0,23.0,-88.0,-2.0,-14.0,0.0,-1.0,2.0,8.0,0.19999999999999973,1.0,1.4999999999999996,-78.0,11.0,-0.2999999999999998,12.0,0.0,-2.0,-5.0,2.0,-3.1000000000000014,5.900000000000002,-1.1,-1.6,0.1,-13.3,-2.3,18.900000000000006,-1.0,8.0,-9.0,-8.0,-5701.0,0.0,-27.0,-2.0,2.0,2.0,0.0,-0.10000000000000853,0.09831044764010305
605,Martin/Kossuth,1.0,-7.0,0.0,-9.0,10.0,-4.0,30.0,167.0,6.0,27.0,5.0,78.0,-18.0,20.0,2.0,1.0,-1.0,-5.0,1.5999999999999996,3.0,0.2999999999999998,-46.0,-5.900000000000002,0.2999999999999998,-16.0,0.0,1.0,1.0,-3.0,-0.10000000000000142,-0.29999999999999716,-0.30000000000000004,0.09999999999999998,0.0,0.19999999999999996,1.7000000000000002,-1.6000000000000085,0.0,-2.0,1.0,1.0,-4966.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.0999999999999943,0.10675808659660485
606,Pine/Burnett,2.0,4.0,0.0,1.0,-7.0,-4.0,-7.0,20.299999999999983,2.0,7.0,-5.0,47.0,-3.0,1.0,1.0,2.0,-3.0,-7.0,0.20000000000000018,-7.0,0.30000000000000027,39.0,-3.3000000000000007,0.0,0.0,1.0,2.0,-3.0,3.0,1.8000000000000007,-7.899999999999999,1.3,0.30000000000000004,-0.1,-1.1999999999999997,1.0,-1.2000000000000028,0.0,-1.0,-2.0,-7.0,4165.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.8999999999999915,0.005054046630366293
607,Pine/Douglas,3.0,1.0,0.40000000000000036,8.0,-6.0,-4.0,17.0,-123.90000000000003,7.0,-1.0,-19.0,65.0,-5.0,-20.0,2.0,1.0,-4.0,-14.0,1.2999999999999998,0.0,0.10000000000000053,81.0,1.8999999999999986,0.5999999999999996,14.0,1.0,3.0,-3.0,13.0,-0.40000000000000213,2.3000000000000007,0.9000000000000001,-0.30000000000000004,0.0,1.4,1.3,-2.4000000000000057,0.0,13.0,-4.0,1.0,33.0,0.0,-5.0,1.0,3.0,-1.0,0.0,0.3999999999999915,0.005054046630366293
608,Pipestone/Brookings,3.0,3.0,0.6999999999999993,10.0,-19.0,0.0,29.0,-292.2,11.0,-2.0,-2.0,-27.0,-4.0,-4.0,4.0,1.0,-5.0,-20.0,0.20000000000000018,6.0,0.0,-81.0,9.3,1.4000000000000004,19.0,0.0,-1.0,0.0,12.0,5.5,8.3,0.0,-1.5999999999999999,-0.1,1.2,4.1,-3.200000000000003,3.0,16.0,-5.0,26.0,-3631.0,3.0,-7.0,0.0,2.0,3.0,2.0,-3.0,0.09831044764010305
609,Pipestone/Minnehaha,3.0,2.0,-0.3000000000000007,5.0,-27.0,-1.0,10.0,-486.79999999999995,-5.0,-39.0,-11.0,-83.0,-4.0,-5.0,3.0,-1.0,-2.0,-13.0,0.6000000000000001,7.0,0.40000000000000036,-370.0,10.0,-0.8999999999999995,-2.0,0.0,1.0,-6.0,11.0,0.9000000000000021,7.300000000000001,-4.7,-0.9000000000000001,-0.1,-0.3999999999999999,2.5,4.700000000000003,2.0,12.0,-7.0,9.0,-7757.0,1.0,4.0,-1.0,1.0,3.0,2.0,0.8000000000000114,0.09831044764010305
610,Pipestone/Moody,-1.0,-6.0,2.1999999999999993,-2.0,9.0,0.0,26.0,-129.0,2.0,25.0,14.0,4.0,-1.0,18.0,1.0,0.0,0.0,-3.0,-0.10000000000000009,5.0,0.6000000000000001,-209.0,10.600000000000001,0.3000000000000007,10.0,0.0,2.0,2.0,-14.0,-0.3999999999999986,1.6000000000000014,0.0,-0.9000000000000001,0.0,-11.4,3.0,10.100000000000009,3.0,4.0,-4.0,7.0,-5624.0,0.0,-22.0,-2.0,-1.0,2.0,0.0,-1.0,0.09831044764010305
611,Polk/Grand Forks,0.0,6.0,-0.5,5.0,-15.0,2.0,19.0,-362.0,5.0,-72.0,-35.0,-99.0,-7.0,-5.0,-1.0,-1.0,-3.0,-11.0,1.9,3.0,-0.5,-50.0,9.899999999999999,0.5999999999999996,7.0,1.0,-4.0,-4.0,10.0,3.400000000000002,5.099999999999998,-1.3000000000000003,-1.9,-0.1,-1.0,1.8999999999999995,3.0,0.0,24.0,0.0,7.0,3194.0,2.0,3.0,2.0,0.0,0.0,0.0,-0.20000000000000284,0.22262423682314675
612,Rock/Minnehaha,2.0,1.0,0.5,8.0,-32.0,1.0,-8.0,-353.99999999999994,-10.0,2.0,-12.0,-32.0,4.0,-1.0,1.0,-1.0,1.0,2.0,-0.6000000000000001,2.0,0.40000000000000036,341.0,9.099999999999998,-0.20000000000000018,12.0,0.0,-1.0,-1.0,17.0,-0.1999999999999993,7.0,-5.2,-1.3,-0.1,-1.9,-1.5999999999999996,11.0,-2.0,12.0,-5.0,-11.0,289.0,0.0,-2.0,-2.0,-1.0,2.0,1.0,0.20000000000000284,0.09831044764010305
613,Rock/Moody,-2.0,-7.0,3.0,1.0,4.0,2.0,8.0,3.8000000000000114,-3.0,66.0,13.0,55.0,7.0,22.0,-1.0,0.0,3.0,12.0,-1.3000000000000003,0.0,0.6000000000000001,502.0,9.7,1.0,24.0,0.0,0.0,7.0,-8.0,-1.5,1.3000000000000007,-0.5,-1.3,0.0,-12.9,-1.0999999999999996,16.400000000000006,-1.0,4.0,-2.0,-13.0,2422.0,-1.0,-28.0,-3.0,-3.0,1.0,-1.0,-1.6000000000000085,0.09831044764010305
614,St. Louis/Douglas,1.0,-9.0,0.0,-1.0,13.0,-2.0,11.0,83.89999999999998,-2.0,108.0,39.0,162.0,-1.0,-2.0,-1.0,1.0,0.0,6.0,-0.20000000000000018,-3.0,0.5,54.0,3.0,-0.2999999999999998,13.0,1.0,1.0,0.0,-8.0,-0.7000000000000028,0.9000000000000021,0.40000000000000013,0.0,0.1,0.3999999999999999,0.10000000000000009,-0.5,0.0,3.0,1.0,-6.0,4577.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,-0.20000000000000284,0.005054046630366293
615,Wabasha/Buffalo,-3.0,7.0,0.6000000000000014,4.0,24.0,-2.0,6.0,-55.39999999999998,7.0,64.0,-56.0,20.0,-1.0,-5.0,-3.0,-2.0,2.0,4.0,-0.9000000000000004,-2.0,0.09999999999999964,27.0,7.999999999999998,0.09999999999999964,8.0,0.0,-3.0,-1.0,0.0,1.1000000000000014,-0.1999999999999993,0.09999999999999998,0.09999999999999998,0.0,-0.10000000000000003,0.7000000000000002,-0.8000000000000114,0.0,3.0,1.0,-12.0,5028.0,-3.0,-4.0,-1.0,-3.0,-1.0,-2.0,2.1000000000000085,0.005054046630366293
616,Washington/Pierce,-4.0,-5.0,0.1999999999999993,2.0,19.0,-7.0,-28.0,-12.899999999999977,1.0,65.0,39.0,223.0,0.0,-1.0,-3.0,0.0,1.0,10.0,-0.6000000000000001,-2.0,-0.10000000000000009,-50.0,-1.9000000000000004,-0.2999999999999998,-8.0,0.0,-1.0,1.0,-2.0,3.6999999999999993,0.29999999999999893,4.0,5.2,0.1,0.09999999999999998,2.2,-12.200000000000003,0.0,9.0,8.0,-3.0,25489.0,-1.0,2.0,-2.0,0.0,-3.0,-3.0,0.8999999999999915,0.005054046630366293
617,Washington/Polk,-6.0,-4.0,0.1999999999999993,-5.0,27.0,-7.0,-6.0,67.10000000000002,-8.0,31.0,21.0,80.0,-2.0,12.0,-4.0,0.0,2.0,17.0,-1.2999999999999998,-7.0,-0.49999999999999956,-180.0,-7.4,0.0,-33.0,0.0,-2.0,1.0,-4.0,3.6999999999999993,-5.700000000000001,4.3999999999999995,5.800000000000001,0.1,-0.5000000000000001,2.6,-13.300000000000011,1.0,2.0,15.0,-20.0,36947.0,-2.0,6.0,-4.0,-5.0,-3.0,-4.0,3.5,0.005054046630366293
618,Washington/St. Croix,-2.0,1.0,-0.3000000000000007,-3.0,10.0,-6.0,-21.0,100.90000000000003,-1.0,58.0,27.0,129.0,-6.0,2.0,-1.0,0.0,0.0,2.0,-0.6000000000000001,-2.0,0.10000000000000009,31.0,-2.5,-0.39999999999999947,0.0,-1.0,0.0,-1.0,-3.0,-0.1999999999999993,0.9000000000000004,4.0,5.300000000000001,0.1,0.09999999999999998,1.9,-12.0,0.0,4.0,6.0,1.0,13759.0,-2.0,5.0,-1.0,0.0,-1.0,-2.0,1.2999999999999972,0.005054046630366293
619,Winona/Buffalo,-2.0,-4.0,0.10000000000000142,4.0,29.0,-4.0,-16.0,182.40000000000003,-2.0,24.0,-69.0,188.0,-3.0,8.0,-2.0,0.0,2.0,12.0,-1.3000000000000003,-1.0,0.2999999999999998,40.0,0.40000000000000036,0.1999999999999993,6.0,0.0,2.0,-1.0,-18.0,-2.6999999999999993,-5.199999999999999,1.3,2.1,0.0,0.09999999999999998,0.8000000000000003,-4.400000000000006,0.0,-6.0,3.0,-2.0,5812.0,-3.0,-3.0,0.0,-3.0,-1.0,-1.0,-0.20000000000000284,0.005054046630366293
620,Winona/La Crosse,2.0,3.0,0.10000000000000142,3.0,7.0,-4.0,-26.0,-58.099999999999966,-1.0,-99.0,-38.0,-126.0,-13.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.20000000000000018,-43.0,-2.1999999999999993,0.8999999999999995,-19.0,0.0,2.0,-4.0,6.0,-1.8000000000000007,0.7000000000000028,0.30000000000000004,-2.1,0.0,0.0,1.0,1.5,0.0,7.0,0.0,1.0,4461.0,0.0,-2.0,0.0,3.0,-1.0,0.0,0.6999999999999886,0.005054046630366293
621,Winona/Trempealeau,-1.0,-8.0,-0.5,3.0,14.0,-4.0,-41.0,38.80000000000001,-14.0,15.0,31.0,145.0,-5.0,10.0,-2.0,0.0,2.0,17.0,-0.7000000000000002,0.0,0.5999999999999996,34.0,-0.09999999999999964,0.09999999999999964,-8.0,0.0,4.0,-3.0,-11.0,-7.300000000000001,-0.7999999999999972,1.4,1.9000000000000001,-0.1,-0.7,-5.9,2.0999999999999943,-1.0,-3.0,6.0,-9.0,2532.0,-3.0,4.0,1.0,0.0,-1.0,-1.0,1.6999999999999886,0.005054046630366293
622,Hancock/St. Tammany,2.0,6.0,-1.9000000000000004,7.0,-26.0,-7.0,-15.0,-33.099999999999966,13.0,-47.0,-56.0,-219.0,-4.0,-4.0,4.0,-1.0,-4.0,-8.0,1.3999999999999995,10.0,-0.10000000000000053,-41.0,-1.4000000000000004,-0.7999999999999989,2.0,0.0,2.0,1.0,-1.0,-3.8000000000000007,3.1999999999999993,-4.4,-0.6,0.1,0.09999999999999998,-2.0000000000000004,6.5,-2.0,-2.0,-9.0,29.0,-21125.0,-4.0,8.0,6.0,0.0,1.0,3.0,-0.7000000000000028,-0.05399072903497684
623,Lauderdale/Sumter,-1.0,-6.0,0.6999999999999993,-3.0,16.0,3.0,-25.0,-285.5000000000001,12.0,41.0,51.0,290.0,0.0,8.0,-6.0,0.0,-2.0,1.0,1.0,-13.0,-1.6000000000000005,-76.0,5.9,0.1999999999999993,-31.0,0.0,-6.0,-1.0,-22.0,4.300000000000001,-0.8999999999999986,-27.200000000000003,-1.0999999999999999,0.0,0.09999999999999998,1.0999999999999999,27.1,-1.0,0.0,8.0,-13.0,12395.0,-5.0,1.0,-4.0,-6.0,-2.0,-2.0,1.2000000000000028,0.0017548392653359834
624,Tishomingo/Franklin,2.0,2.0,0.0,4.0,-7.0,1.0,22.0,-81.69999999999999,-15.0,-14.0,-21.0,102.0,5.0,9.0,-1.0,1.0,3.0,8.0,2.3,-3.0,0.5999999999999996,-238.0,-3.499999999999999,-0.6999999999999993,43.0,0.0,0.0,6.0,-8.0,-3.3000000000000007,3.6999999999999993,-1.4,-0.2,-0.2,-1.2999999999999998,-14.499999999999998,16.599999999999994,-5.0,5.0,4.0,-6.0,-1533.0,-2.0,-4.0,1.0,7.0,0.0,1.0,-2.5,0.0017548392653359834
625,Tishomingo/Lauderdale,5.0,7.0,0.0,14.0,-14.0,0.0,8.0,-249.60000000000002,10.0,-19.0,-51.0,-49.0,-1.0,-2.0,5.0,1.0,-7.0,-8.0,1.7999999999999998,2.0,0.2999999999999998,-243.0,-8.899999999999999,-1.1999999999999993,47.0,0.0,-1.0,1.0,-1.0,2.0,0.3000000000000007,-7.5,-0.6000000000000001,-0.1,0.0,0.5,8.200000000000003,0.0,8.0,-6.0,15.0,-4847.0,-1.0,-5.0,2.0,6.0,2.0,3.0,-4.099999999999994,0.0017548392653359834
626,Warren/Madison,-9.0,-1.0,0.40000000000000036,2.0,-30.0,-1.0,-8.0,-277.39999999999986,-16.0,20.0,48.0,-129.0,3.0,23.0,-10.0,-3.0,13.0,29.0,-2.0999999999999996,-21.0,-0.7999999999999998,-241.0,8.7,0.29999999999999893,11.0,0.0,3.0,5.0,3.0,-0.1999999999999993,2.299999999999999,-13.300000000000004,0.6000000000000001,0.0,0.0,0.0,12.899999999999999,1.0,13.0,24.0,0.0,14377.0,-4.0,6.0,-5.0,-5.0,-4.0,-5.0,2.4000000000000057,-0.05399072903497684
627,Atchison/Page,1.0,-6.0,0.2999999999999998,-6.0,-5.0,-5.0,15.0,-161.39999999999998,-16.0,-7.0,-67.0,-94.0,-10.0,-2.0,3.0,-2.0,-1.0,2.0,1.1,-2.0,0.20000000000000018,-163.0,4.100000000000001,0.0,13.0,0.0,-3.0,2.0,6.0,1.5,3.099999999999998,-2.4,-0.5,0.0,-0.4,-2.2,5.5,-1.0,-2.0,-4.0,-9.0,-1663.0,3.0,-8.0,2.0,2.0,3.0,3.0,-1.0,-0.1552184821564278
628,Atchison/Nemaha,3.0,1.0,-0.3000000000000007,-10.0,22.0,-3.0,-15.0,-106.7,0.0,-33.0,-4.0,29.0,0.0,-8.0,4.0,-1.0,-1.0,-13.0,0.0,6.0,-0.39999999999999947,4.0,16.1,0.20000000000000018,23.0,-1.0,-2.0,2.0,5.0,-2.1000000000000014,5.800000000000001,-0.9,-0.29999999999999993,0.0,-0.09999999999999998,-1.2999999999999998,2.6999999999999886,0.0,-3.0,-1.0,5.0,-4827.0,4.0,4.0,0.0,6.0,3.0,3.0,0.19999999999998863,-0.06574401087279028
629,Atchison/Otoe,4.0,-2.0,-0.09999999999999964,-11.0,2.0,-3.0,2.0,-42.500000000000014,-10.0,-17.0,-17.0,-4.0,-5.0,14.0,3.0,-1.0,-2.0,-5.0,0.5,7.0,0.10000000000000053,28.0,12.100000000000001,-0.09999999999999964,30.0,0.0,-3.0,2.0,-14.0,-3.8000000000000007,6.399999999999999,-0.4,-0.29999999999999993,0.0,-0.29999999999999993,-7.1,8.099999999999994,-1.0,0.0,-5.0,1.0,-15777.0,5.0,2.0,0.0,3.0,3.0,3.0,-2.5,-0.06574401087279028
630,Barry/Carroll,3.0,10.0,-0.1999999999999993,0.0,-3.0,1.0,-11.0,-37.400000000000006,-5.0,11.0,3.0,-8.0,5.0,-10.0,0.0,1.0,-2.0,4.0,0.3999999999999999,11.0,-0.10000000000000053,-95.0,0.6999999999999993,0.29999999999999893,-20.0,-1.0,-1.0,-2.0,5.0,1.3000000000000007,-2.8999999999999986,-0.09999999999999998,0.3999999999999999,-1.2,-0.09999999999999987,-5.299999999999999,6.099999999999994,-1.0,-2.0,-2.0,-11.0,3314.0,1.0,1.0,1.0,4.0,1.0,1.0,-0.29999999999999716,-0.12695468673247085
631,Bates/Miami,7.0,5.0,-0.3000000000000007,-3.0,-25.0,-3.0,-15.0,-118.10000000000002,12.0,-30.0,14.0,-108.0,-8.0,-10.0,7.0,1.0,-9.0,-17.0,0.7000000000000002,16.0,0.2999999999999998,269.0,-0.1999999999999993,0.10000000000000053,21.0,0.0,-2.0,-9.0,-2.0,-1.3999999999999986,2.5,-0.10000000000000009,-0.3,0.1,0.09999999999999998,-1.1,1.5999999999999943,0.0,-6.0,-4.0,19.0,-25986.0,5.0,-1.0,2.0,4.0,4.0,5.0,-3.8000000000000114,-0.1444063989301611
632,Cape Girardeau/Union,-3.0,2.0,0.10000000000000053,-1.0,22.0,-2.0,-13.0,246.59999999999997,-8.0,18.0,15.0,134.0,4.0,-2.0,0.0,3.0,3.0,14.0,-2.8000000000000003,-7.0,-0.20000000000000018,150.0,-0.7000000000000011,0.5,3.0,1.0,2.0,-3.0,-27.0,0.1999999999999993,-4.799999999999997,6.4,1.4,0.0,-0.29999999999999993,-2.8,-5.5,0.0,-12.0,19.0,3.0,6043.0,0.0,3.0,-2.0,0.0,0.0,0.0,2.0999999999999943,-0.26548384602497516
633,Cass/Miami,3.0,4.0,-0.5999999999999996,-1.0,7.0,-2.0,7.0,55.89999999999998,0.0,-25.0,17.0,-76.0,0.0,7.0,3.0,1.0,-4.0,-6.0,-0.2999999999999998,3.0,-0.10000000000000009,-19.0,-3.9000000000000004,-1.0,-7.0,0.0,-3.0,3.0,-2.0,-0.5999999999999979,0.1999999999999993,3.1000000000000005,0.30000000000000004,0.1,-0.10000000000000009,1.1999999999999997,-4.900000000000006,1.0,-2.0,10.0,1.0,-546.0,3.0,7.0,0.0,-1.0,1.0,2.0,-1.4000000000000057,-0.1444063989301611
634,Clark/Lee,4.0,-8.0,0.0,4.0,-31.0,-7.0,16.0,-235.0,-12.0,-36.0,-22.0,-60.0,-7.0,-1.0,5.0,-2.0,-7.0,-6.0,-0.2999999999999998,0.0,0.30000000000000027,-355.0,-7.399999999999999,-0.20000000000000107,-39.0,-1.0,0.0,-6.0,16.0,1.3000000000000007,0.5,-2.6,-0.19999999999999996,0.0,-0.09999999999999998,-2.8000000000000003,6.200000000000003,1.0,1.0,-6.0,-2.0,-5088.0,0.0,-2.0,1.0,0.0,4.0,4.0,3.299999999999997,-0.1552184821564278
635,Clark/Van Buren,3.0,-2.0,0.7999999999999998,11.0,-15.0,-5.0,13.0,-108.19999999999999,11.0,-85.0,15.0,1.0,2.0,22.0,6.0,2.0,-3.0,1.0,0.8999999999999999,3.0,0.5,9.0,1.700000000000001,1.3999999999999995,-27.0,0.0,0.0,7.0,11.0,-0.1999999999999993,-1.0,0.2,-0.19999999999999996,0.0,-0.09999999999999998,-0.9,1.0999999999999943,0.0,-6.0,2.0,3.0,-4424.0,1.0,-17.0,3.0,4.0,4.0,4.0,2.5999999999999943,-0.1552184821564278
636,Dunklin/Craighead,8.0,3.0,-0.7999999999999998,10.0,3.0,0.0,14.0,-398.7,26.0,-78.0,-48.0,-167.0,-12.0,-17.0,6.0,2.0,-13.0,-15.0,2.7,10.0,0.5,71.0,6.5,0.0,34.0,-1.0,0.0,-6.0,14.0,0.5,4.800000000000001,-6.200000000000001,-0.4,-0.1,0.0,1.7000000000000002,4.599999999999994,1.0,5.0,-8.0,26.0,-8886.0,3.0,2.0,3.0,4.0,3.0,4.0,-4.5,-0.12695468673247085
637,Dunklin/Greene,5.0,4.0,-0.6999999999999993,8.0,28.0,-2.0,20.0,-117.59999999999997,11.0,-18.0,-4.0,8.0,-9.0,-14.0,5.0,4.0,-12.0,-3.0,2.0,15.0,0.9000000000000004,123.0,4.300000000000001,0.09999999999999964,14.0,0.0,4.0,-5.0,1.0,1.1999999999999993,2.5,8.6,0.5,-0.4,-0.09999999999999998,4.0,-13.099999999999994,2.0,-5.0,-3.0,13.0,-8218.0,4.0,2.0,3.0,3.0,2.0,4.0,-2.200000000000003,-0.12695468673247085
638,Dunklin/Mississippi,3.0,-1.0,0.0,7.0,-4.0,1.0,8.0,-863.5,-4.0,-7.0,-12.0,88.0,-2.0,-9.0,-1.0,1.0,-5.0,1.0,0.40000000000000036,5.0,0.20000000000000018,-485.0,3.4000000000000004,0.40000000000000036,-8.0,0.0,-1.0,-5.0,6.0,-0.6000000000000014,3.8000000000000007,-24.9,0.4,0.0,0.0,2.5999999999999996,21.4,1.0,6.0,1.0,5.0,-1110.0,-3.0,4.0,-2.0,0.0,1.0,0.0,1.2000000000000028,-0.12695468673247085
639,Jackson/Wyandotte,-2.0,-8.0,1.0,-10.0,2.0,3.0,9.0,24.399999999999977,-16.0,37.0,49.0,85.0,6.0,3.0,-5.0,0.0,12.0,17.0,-0.5999999999999996,-11.0,0.2999999999999998,237.0,1.3000000000000007,0.5999999999999996,15.0,1.0,-4.0,1.0,11.0,-4.200000000000003,2.8000000000000007,1.6000000000000014,-3.4000000000000004,0.0,-0.7999999999999999,-20.6,21.900000000000006,-6.0,1.0,5.0,-10.0,10615.0,-4.0,-7.0,-2.0,-3.0,-2.0,-3.0,1.4000000000000057,-0.1444063989301611
640,Jasper/Crawford,1.0,6.0,0.7999999999999998,1.0,-2.0,1.0,-6.0,12.799999999999955,14.0,-15.0,1.0,20.0,6.0,5.0,3.0,0.0,-5.0,-11.0,-0.8999999999999999,7.0,-1.3000000000000007,103.0,1.1999999999999993,0.6000000000000014,11.0,-1.0,-5.0,-3.0,-4.0,2.8999999999999986,0.1999999999999993,-0.20000000000000018,-0.5999999999999999,0.09999999999999998,0.7,2.4000000000000004,-2.4000000000000057,1.0,5.0,1.0,-4.0,3298.0,0.0,-3.0,-3.0,0.0,1.0,1.0,0.19999999999998863,-0.1444063989301611
641,Lewis/Hancock,3.0,10.0,-0.6999999999999993,0.0,-41.0,-3.0,40.0,95.4,-4.0,-2.0,-24.0,-97.0,-6.0,-10.0,5.0,4.0,-5.0,-13.0,-1.5,2.0,0.2999999999999998,71.0,-6.900000000000002,-0.29999999999999893,11.0,0.0,3.0,-9.0,8.0,1.2000000000000028,-4.699999999999999,2.5,0.0,0.0,0.09999999999999998,0.2999999999999998,-3.5999999999999943,0.0,-5.0,3.0,1.0,-12942.0,0.0,3.0,3.0,5.0,2.0,3.0,-3.8999999999999915,-0.26548384602497516
642,McDonald/Delaware,3.0,2.0,1.0,-11.0,5.0,4.0,-10.0,-9.0,8.0,-36.0,-16.0,-168.0,1.0,-17.0,1.0,0.0,-7.0,-9.0,-0.5,2.0,-0.3999999999999999,424.0,-1.299999999999999,-0.29999999999999893,1.0,1.0,1.0,2.0,1.0,5.600000000000001,-9.6,1.4,0.40000000000000013,2.6999999999999997,-20.900000000000002,7.5,13.199999999999996,3.0,-7.0,-15.0,7.0,-4987.0,-3.0,-5.0,-3.0,-6.0,-1.0,-1.0,-1.7000000000000028,-0.2281666711384186
643,McDonald/Ottawa,0.0,-3.0,1.0,-6.0,9.0,5.0,-4.0,-204.09999999999997,3.0,-38.0,4.0,-479.0,-2.0,-14.0,1.0,0.0,-7.0,-13.0,-0.10000000000000009,2.0,-0.3999999999999999,403.0,-6.699999999999999,0.0,-6.0,1.0,1.0,-8.0,14.0,0.9000000000000021,-2.9000000000000004,0.8,0.9000000000000001,1.9,-17.1,5.5,12.099999999999994,3.0,0.0,-13.0,2.0,-1915.0,-4.0,-6.0,-3.0,-6.0,-1.0,-1.0,1.7999999999999972,-0.2281666711384186
