,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48283,Texas,La Salle,78.0,75.6,80.5,,,,,,,,,,,,,,,,85,406,324,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,13,12,15,6,3,12,11,170,890,12,2685,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,701,20,17,24,110,7,5,10,133,752:1,112,88,,,,2.6,,,,,2.8,,,,,41683,35521,47845,,,,,,,,,,46304,33025,59583,56732,18813,94651,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,500,12,62,1559,69,59,78,232,12,4,20,56,1277,48,65,7520,19.7,13.5,54,0.7,64,0.9,33,0.4,2,0.0,6542,87.0,838,11.1,737,10,6,15,41.2,3192,46.4,
48285,Texas,Lavaca,79.2,78.0,80.4,,,,,,,,,,111.8,74.2,149.4,79.0,77.6,80.3,264,322,280,365,,,,,,,576,365,864,215,130,336,320,271,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,13,16,19,10,34,25,149,2900,15,729,4,,,,,,,,,,,,,,,,,,,,45,32,24,43,,,,,,,,,,39,19,71,31,21,44,36,34,37,2090,20,17,22,578,12,9,15,65,1550:1,259,96,,,,3.0,,,2.7,3.2,3.3,,,3.1,3.5,52632,47171,58093,,,,,,,30882,19692,42072,50125,44599,55651,58732,54757,62707,42,37,29,,,,,,,,,,,,,,,,,,,10,8,4,17,10,,,,,,,,,,,,,,,,13,13,7,22,,,,,,,,,,,,,,,,23,10,2000,17,11,5811,74,72,77,503,7,5,9,76,5933,73,79,20154,23.3,23.7,1170,5.8,139,0.7,108,0.5,18,0.1,3950,19.6,14680,72.8,379,2,1,3,51.1,15664,81.3,
48287,Texas,Lee,77.8,76.4,79.1,,,,,,,72.5,67.7,77.3,81.3,73.9,88.8,78.3,76.6,79.9,233,365,316,415,,,,,,,617,413,886,336,221,489,345,286,404,14,93,51,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,15,9,22,20,138,2390,14,345,2,,,,,,,,,,,,,,,,,,,,40,34,24,46,,,,,,,,,,,,,,,,38,37,39,2385,24,21,27,449,12,9,15,35,2873:1,229,95,,,,2.6,,,2.4,2.9,2.8,,,2.6,3.0,59250,50970,67530,,,,,,,27804,15181,40427,45313,34540,56086,62594,58561,66627,60,39,30,,,,,,,,,,,,,,,,,,,15,19,10,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,5,1500,,97,4862,81,76,85,750,13,8,18,77,4672,72,82,17239,21.7,18.7,1775,10.3,197,1.1,101,0.6,37,0.2,4217,24.5,10834,62.8,524,3,2,5,49.7,11582,69.7,
48289,Texas,Leon,77.8,76.4,79.2,,,,,,,,,,96.1,70.5,121.6,77.5,75.9,79.0,294,406,354,459,,,,,,,498,285,809,,,,412,353,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,17,13,7,21,30,207,2920,17,774,5,,,,,,,,,,,,,,,,,,,,54,45,34,59,,,,,,,,,,58,28,106,44,32,60,37,36,39,2601,28,25,32,798,20,15,24,34,2901:1,,,,,,2.9,,,2.8,3.0,3.1,,,3.2,3.1,50522,43330,57714,,,,49375,289,98461,28932,17251,40613,37500,12865,62135,44619,37970,51268,58,31,19,,,,,,,,,,,,,,,,,,,21,24,14,37,24,,,,,,,,,,,,,,,,16,19,11,30,,,,,,,,,,,,,,,,13,9,1500,15,60,4985,77,74,81,658,11,7,15,71,4562,67,74,17404,22.4,24.9,1203,6.9,150,0.9,117,0.7,4,0.0,2617,15.0,13196,75.8,440,3,2,4,50.3,16801,100.0,
48291,Texas,Liberty,74.1,73.4,74.7,,,,,,,74.2,72.2,76.2,81.2,78.3,84.0,72.7,71.9,73.4,1508,535,507,562,,,,,,,518,432,604,297,244,350,601,565,636,66,74,57,94,,,,,,,,,,64,39,97,81,58,111,53,7,5,9,,,,,,,,,,,,,,,,15,14,16,16,15,17,19,11,32,237,340,13680,17,5797,8,33,13,9,18,,,,,,,,,,,,,,,,182,32,27,36,,,,,,,36,22,55,18,11,26,36,30,42,39,38,40,12593,26,24,29,2784,12,9,15,37,2673:1,1059,92,12,7,16,2.6,,2.5,2.6,2.6,2.9,,2.7,3.0,2.8,53274,47593,58955,,,,,,,42862,33693,52031,49478,40519,58437,53343,49804,56882,71,34,24,6,4,8,,,,,,,,,,,,,,,,81,19,15,24,19,,,,,,,,,,,,,,,,75,18,14,22,,,,,,,,,,10,5,18,21,16,28,37,28,8900,7,94,20302,76,73,78,2483,10,8,12,79,21282,77,82,88219,27.0,12.9,7981,9.0,1101,1.2,602,0.7,99,0.1,25209,28.6,53005,60.1,3267,4,3,5,50.6,47827,63.2,
48293,Texas,Limestone,75.5,74.2,76.7,,,,,,,73.6,70.5,76.7,82.8,76.9,88.8,73.9,72.0,75.8,398,470,421,519,,,,,,,517,398,661,250,164,363,527,458,596,16,76,43,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,13,6,26,38,192,4170,18,1982,8,,,,,,,,,,,,,,,,,,,,38,23,16,32,,,,,,,,,,,,,,,,39,38,40,3208,26,23,29,682,13,9,16,68,1465:1,268,95,13,5,21,2.8,,2.3,2.8,3.1,2.8,,2.5,2.8,3.0,43644,39054,48234,57348,8745,105951,53024,17404,88644,24577,19616,29538,43688,34554,52822,49561,43499,55623,71,28,23,,,,,,,,,,,,,,,,,,,17,13,7,21,14,,,,,,,,,,,,,,,,15,13,7,21,,,,,,,,,,,,,,,,10,27,2000,19,50,6204,74,71,77,860,11,8,13,64,5344,61,66,23437,22.0,19.9,3924,16.7,287,1.2,188,0.8,17,0.1,5296,22.6,13623,58.1,959,4,3,6,48.7,12538,53.6,
48295,Texas,Lipscomb,80.6,76.7,84.4,,,,,,,,,,,,,,,,39,313,219,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,14,13,16,8,4,16,,,460,13,931,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,38,557,30,26,33,215,24,18,29,62,1617:1,,,,,,2.9,,,2.5,3.4,3.2,,,2.8,3.7,65388,56756,74020,,,,,,,,,,51016,40256,61776,64219,54374,74064,64,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,400,,6,880,74,71,77,89,8,3,14,83,986,80,85,3233,25.3,19.1,30,0.9,71,2.2,25,0.8,6,0.2,1114,34.5,1963,60.7,168,5,2,8,48.9,3302,100.0,
48297,Texas,Live Oak,80.1,78.4,81.8,,,,,,,,,,82.9,78.8,87.0,79.1,77.1,81.1,150,341,283,400,,,,,,,,,,292,210,395,386,303,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,10,4,20,9,86,1840,15,424,4,,,,,,,,,,,,,,,,,,,,21,25,15,38,,,,,,,,,,,,,,,,37,36,38,1461,23,21,26,382,15,11,19,41,2441:1,145,93,,,,3.2,,,3.2,3.3,3.5,,,3.5,3.5,54163,46443,61883,,,,,,,,,,36467,24325,48609,64085,51467,76703,61,,36,,,,,,,,,,,,,,,,,,,14,22,12,38,23,,,,,,,,,,,,,,,,14,23,13,39,,,,,,,,,,,,,,,,5,1-4,900,,87,3075,82,80,84,234,7,3,10,59,2209,55,63,12207,19.8,20.8,504,4.1,147,1.2,92,0.8,12,0.1,4982,40.8,6462,52.9,552,5,,,45.1,11531,100.0,
48299,Texas,Llano,79.0,77.6,80.4,,,,,,,,,,,,,,,,420,410,360,461,,,,,,,,,,318,192,497,434,376,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,16,12,7,21,26,135,3420,17,2667,14,,,,,,,,,,,,,,,,,,,,29,20,14,29,,,,,,,,,,,,,,,,35,34,37,2428,23,20,26,457,13,10,17,28,3633:1,124,98,,,,2.9,,,2.7,2.9,2.9,,,2.7,3.0,55617,48790,62444,,,,,,,,,,32344,14741,49947,53957,49923,57991,64,66,44,,,,,,,,,,,,,,,,,,,24,24,14,38,23,,,,,,,,,,,,,,,,21,20,12,31,,,,,,,,,,,,,,,,20,5,1400,18,0,6775,78,75,81,1025,12,9,15,81,7031,78,84,21795,15.1,37.3,208,1.0,207,0.9,131,0.6,9,0.0,2358,10.8,18747,86.0,379,2,1,3,51.6,8720,45.2,
48301,Texas,Loving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,16,6,2,15,,,20,19,41,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,37,15,18,15,21,8,13,9,17,0,169:0,,,,,,,,,,,,,,,,88487,75124,101850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,19,63,34,92,,,,,73,22,44,100,169,29.0,13.6,6,3.6,1,0.6,2,1.2,0,0.0,23,13.6,137,81.1,4,5,0,90,42.0,82,100.0,
48303,Texas,Lubbock,76.4,76.1,76.7,,,,90.5,84.9,96.2,70.1,68.7,71.4,77.5,76.7,78.2,77.0,76.6,77.4,3891,441,426,455,,,,114,70,176,750,678,823,437,411,463,404,387,422,165,56,48,65,,,,,,,91,57,136,54,43,68,50,38,64,148,5,4,6,,,,,,,12,8,18,5,4,7,4,3,5,13,12,14,14,13,15,6,4,9,510,201,46080,15,22737,8,141,15,13,18,,,,,,,,,,10,7,14,20,16,24,326,15,14,17,,,,,,,20,14,28,17,14,20,14,12,17,35,34,36,34738,19,17,20,6626,9,7,10,155,646:1,3204,92,4,3,6,2.9,3.4,2.4,2.7,3.3,3.1,4.0,2.7,2.9,3.5,54733,52209,57257,38958,28926,48990,56218,48607,63829,34006,26914,41098,42029,39197,44861,61691,59689,63693,60,45,30,5,4,6,,,,,,,14,9,22,7,5,9,3,2,5,243,16,14,19,16,,,,,,,9,4,17,9,6,12,21,18,24,186,12,10,14,,,,,,,17,10,27,7,5,10,15,12,18,506,563,28400,38,538,62673,55,54,56,17986,17,15,18,80,90557,79,81,310569,23.7,12.7,21895,7.0,3638,1.2,7367,2.4,418,0.1,112706,36.3,163533,52.7,5231,2,2,2,50.7,31607,11.3,
48305,Texas,Lynn,76.5,74.1,78.8,,,,,,,,,,76.9,72.6,81.1,76.6,73.5,79.8,92,459,367,567,,,,,,,,,,485,343,666,441,319,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,14,17,15,8,27,5,106,950,16,892,15,,,,,,,,,,,,,,,,,,,,13,32,17,55,,,,,,,,,,,,,,,,37,36,38,765,23,20,26,213,13,9,17,50,1984:1,,,,,,3.0,,,2.7,3.3,3.1,,,2.8,3.5,45737,39740,51734,,,,,,,16087,13213,18961,27917,8884,46950,54338,45850,62826,55,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,600,30,34,1471,68,64,72,198,11,6,15,72,1543,67,77,5951,27.3,16.4,116,1.9,111,1.9,21,0.4,1,0.0,2783,46.8,2970,49.9,124,2,0,4,48.7,3355,56.7,
48307,Texas,McCulloch,75.6,73.7,77.4,,,,,,,,,,79.3,73.6,85.0,74.9,72.7,77.1,174,540,453,627,,,,,,,,,,457,313,646,565,458,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,13,6,25,8,119,1300,16,1414,17,,,,,,,,,,,,,,,,,,,,18,32,19,50,,,,,,,,,,,,,,,,37,36,38,1021,23,20,26,220,12,8,15,38,2661:1,99,94,,,,2.8,,,2.7,3.0,2.9,,,2.8,3.1,43262,37088,49436,,,,,,,,,,42500,21882,63118,47872,41520,54224,63,,8,,,,,,,,,,,,,,,,,,,10,27,13,52,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,700,24,141,2270,72,68,77,292,10,5,15,76,2398,71,82,7984,22.1,22.4,153,1.9,95,1.2,67,0.8,7,0.1,2638,33.0,4996,62.6,149,2,0,4,49.6,2926,35.3,
48309,Texas,McLennan,77.8,77.4,78.2,,,,89.5,79.6,99.4,73.0,72.0,74.0,81.9,80.7,83.2,78.1,77.6,78.5,3186,402,388,416,,,,,,,628,579,677,309,279,338,386,369,404,131,53,44,61,,,,,,,79,54,112,50,37,66,44,32,58,168,7,6,8,,,,,,,14,10,18,5,4,7,6,5,8,14,13,15,15,14,16,10,6,15,466,223,40000,16,47389,20,82,11,9,13,,,,,,,17,10,27,6,3,10,12,9,16,229,13,11,15,,,,,,,13,9,18,11,8,15,14,12,17,36,35,38,32666,22,20,24,6791,11,8,13,84,1194:1,3545,89,5,4,7,2.8,3.7,2.4,2.6,3.2,3.0,4.2,2.6,2.8,3.3,51078,47725,54431,43162,17163,69161,55194,38462,71926,29285,24873,33697,39552,37233,41871,61212,57763,64661,60,41,33,4,3,5,,,,,,,13,9,18,,,,3,2,5,175,15,12,17,14,,,,,,,7,4,12,6,4,9,20,16,23,159,13,11,15,,,,,,,17,12,24,4,2,7,16,13,19,300,304,24300,25,427,53341,59,58,60,13365,15,14,17,78,69956,77,79,256623,24.5,14.7,35755,13.9,2938,1.1,4499,1.8,310,0.1,69246,27.0,142240,55.4,9826,4,4,5,51.2,54855,23.4,
48311,Texas,McMullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,12,11,14,10,5,18,,,90,13,265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,64,15,13,17,16,11,7,15,135,743:1,,,,,,,,,,,,,,,,68349,58605,78093,,,,,,,,,,51635,37935,65335,104583,10265,198901,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,205,76,61,91,26,10,0,35,76,206,61,91,743,19.8,25.4,16,2.2,4,0.5,5,0.7,0,0.0,313,42.1,400,53.8,21,3,0,12,47.2,707,100.0,
48313,Texas,Madison,75.9,74.3,77.4,,,,,,,77.5,73.1,81.8,100.0,58.1,141.8,74.4,72.4,76.5,202,456,391,520,,,,,,,513,353,721,,,,508,421,595,11,91,45,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,14,7,27,53,432,2210,16,2048,15,,,,,,,,,,,,,,,,,,,,30,30,21,43,,,,,,,,,,,,,,,,39,38,40,1649,25,21,28,380,12,9,15,28,3571:1,181,97,,,,2.7,,2.3,2.5,3.0,2.9,,2.5,2.8,3.1,46274,40524,52024,,,,106184,51710,160658,26202,16253,36151,57917,41579,74255,55667,47689,63645,70,51,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,1200,,62,3166,74,70,79,467,12,7,17,69,2951,65,74,14284,21.2,15.8,2750,19.3,170,1.2,114,0.8,11,0.1,3455,24.2,7725,54.1,567,4,2,6,42.4,9210,67.4,
48315,Texas,Marion,74.5,72.7,76.2,,,,,,,74.2,70.0,78.3,,,,74.1,72.1,76.2,258,588,506,671,,,,,,,605,434,821,,,,599,502,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,17,15,18,22,11,38,24,277,1970,20,338,3,,,,,,,,,,,,,,,,,,,,28,40,26,57,,,,,,,,,,,,,,,,40,38,41,1195,22,19,25,202,11,8,14,10,9854:1,61,98,,,,2.8,,2.6,,2.9,2.6,,2.2,,2.9,37876,33177,42575,,,,,,,30368,23618,37118,38482,8871,68093,40949,36790,45108,74,37,36,,,,,,,,,,,,,,,,,,,12,29,15,52,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1-4,700,,25,3645,77,73,81,435,10,6,14,63,2964,58,68,9854,18.1,27.4,2023,20.5,126,1.3,92,0.9,3,0.0,447,4.5,6992,71.0,154,2,0,3,50.9,10546,100.0,
48317,Texas,Martin,73.5,70.8,76.2,,,,,,,,,,71.8,68.2,75.4,74.0,69.9,78.1,89,532,425,657,,,,,,,,,,611,437,833,492,356,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,14,13,15,6,3,13,,,580,10,330,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,720,22,19,25,266,14,10,18,35,2886:1,78,94,,,,2.5,,,2.2,3.1,2.9,,,2.7,3.3,68745,58752,78738,,,,,,,,,,48689,34681,62697,81625,58466,104784,53,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,700,,41,1251,74,65,82,106,7,0,14,63,1066,57,69,5771,31.3,11.4,105,1.8,94,1.6,31,0.5,5,0.1,2749,47.6,2818,48.8,149,3,0,6,49.8,4799,100.0,
48319,Texas,Mason,81.2,78.6,83.7,,,,,,,,,,,,,,,,51,267,188,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,16,9,4,18,,,630,15,114,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,641,29,26,33,214,23,18,28,70,1425:1,,,,,,3.3,,,,,3.6,,,,,54914,47062,62766,,,,,,,,,,31250,21442,41058,46492,33539,59445,47,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,400,,0,1198,71,64,77,240,16,8,25,73,1242,66,80,4274,20.2,29.2,18,0.4,32,0.7,14,0.3,12,0.3,1087,25.4,3109,72.7,166,4,0,8,48.9,4012,100.0,
48321,Texas,Matagorda,75.9,75.0,76.8,,,,,,,72.1,69.3,75.0,79.7,78.1,81.4,74.0,72.5,75.5,606,467,428,506,,,,,,,657,523,816,310,255,366,543,479,607,24,64,41,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,15,14,16,10,4,19,72,242,6600,18,6378,17,11,10,5,18,,,,,,,,,,,,,,,,62,24,18,31,,,,,,,40,20,71,21,13,31,23,15,34,38,37,40,5234,25,22,28,1253,13,10,16,60,1666:1,472,92,,,,2.7,,2.4,2.6,3.2,3.0,,2.6,2.8,3.3,49276,42813,55739,34740,26326,43154,28804,23438,34170,25893,21642,30144,48280,41803,54757,63076,57586,68566,70,43,24,5,3,9,,,,,,,,,,,,,,,,27,15,9,21,15,,,,,,,,,,,,,,,,32,17,12,25,,,,,,,,,,,,,,,,73,23,3600,27,126,9787,71,68,73,1750,13,11,16,63,8778,60,67,36643,25.6,17.4,3787,10.3,496,1.4,706,1.9,46,0.1,15854,43.3,15849,43.3,1977,6,4,7,49.7,13366,36.4,
48323,Texas,Maverick,78.5,77.8,79.3,,,,,,,,,,,,,,,,554,341,312,369,1566,943,2445,,,,,,,329,300,358,437,277,656,40,55,39,74,,,,,,,,,,,,,,,,43,6,4,8,,,,,,,,,,,,,,,,17,15,19,15,14,17,17,8,34,93,205,10520,18,12132,22,,,,,,,,,,,,,,,,,,,,56,14,10,18,,,,,,,,,,,,,,,,38,36,40,11823,37,33,40,2229,12,9,15,48,2097:1,1031,92,7,3,11,2.8,,,,,3.0,,,,,40017,35195,44839,,,,,,,96071,94959,97183,38729,35180,42278,71786,5251,138321,81,48,16,3,1,5,,,,,,,,,,,,,,,,12,4,2,7,4,,,,,,,,,,,,,,,,13,4,2,8,,,,,,,,,,,,,,,,59,14,6900,11,234,10702,66,63,69,2168,14,11,17,61,9991,58,65,58722,31.0,11.9,173,0.3,1053,1.8,417,0.7,21,0.0,55854,95.1,1577,2.7,13158,25,22,28,49.9,5022,9.3,
48325,Texas,Medina,78.7,77.8,79.5,,,,,,,,,,79.3,78.0,80.6,77.8,76.5,79.1,655,359,330,387,,,,,,,,,,360,318,402,373,330,416,33,70,48,99,,,,,,,,,,70,43,107,76,41,130,25,6,4,9,,,,,,,,,,,,,,,,12,11,13,13,12,14,15,7,28,59,138,6000,12,3715,8,,,,,,,,,,,,,,,,,,,,60,17,13,22,,,,,,,,,,17,11,24,19,13,28,35,34,37,6007,21,18,23,1470,12,9,15,19,5158:1,693,95,,,,2.9,,,2.7,3.2,2.9,,,2.8,3.3,60695,53092,68298,,,,,,,,,,56962,46494,67430,65960,57585,74335,57,54,11,4,2,7,,,,,,,,,,,,,,,,35,13,9,19,14,,,,,,,,,,8,4,15,18,11,28,32,13,9,18,,,,,,,,,,,,,,,,38,11,4800,10,95,12608,80,77,83,1301,9,6,11,74,11549,71,77,51584,22.9,17.0,1340,2.6,527,1.0,454,0.9,96,0.2,27158,52.6,22037,42.7,997,2,1,3,48.4,28319,61.6,
48327,Texas,Menard,75.5,70.2,80.9,,,,,,,,,,,,,,,,38,498,325,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,11,5,21,,,330,16,154,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,333,31,27,35,82,21,15,26,0,2138:0,,,,,,2.8,,,,,3.0,,,,,38425,32860,43990,,,,,,,,,,31442,12154,50730,40909,23172,58646,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,0,701,69,60,78,109,12,3,22,66,670,57,75,2138,18.1,32.7,30,1.4,36,1.7,4,0.2,0,0.0,791,37.0,1281,59.9,181,9,3,14,50.1,2242,100.0,
48329,Texas,Midland,78.7,78.2,79.2,,,,99.8,72.1,127.5,72.0,70.1,73.9,80.7,79.5,81.8,78.2,77.5,78.9,1725,369,352,387,,,,,,,670,575,766,325,295,354,383,358,408,105,54,44,65,,,,,,,120,67,198,45,33,60,61,44,82,107,5,4,6,,,,,,,,,,5,4,6,6,4,8,11,10,12,12,11,14,6,3,9,203,150,17200,11,9948,7,35,7,5,9,,,,,,,,,,4,2,8,9,6,14,247,22,19,24,,,,,,,14,7,25,23,19,27,22,18,26,35,34,36,19605,19,17,21,6101,12,9,14,98,1016:1,1634,90,10,6,14,2.7,3.2,2.3,2.6,3.1,2.9,3.6,2.5,2.8,3.3,85811,77660,93962,118203,41279,195127,108077,54070,162084,52024,34764,69284,66183,63425,68941,95255,88636,101874,46,41,27,5,4,6,,,,,,,18,10,31,4,3,7,3,2,5,127,16,13,18,15,,,,,,,,,,6,4,9,24,19,30,106,13,10,15,,,,,,,19,9,35,7,5,10,18,14,22,307,327,17500,36,370,38145,67,66,68,6556,12,10,13,84,47917,82,86,176832,28.6,10.4,10915,6.2,2070,1.2,4012,2.3,216,0.1,81342,46.0,77834,44.0,7937,5,4,6,49.2,16824,12.3,
48331,Texas,Milam,76.7,75.5,77.9,,,,,,,70.1,65.8,74.3,80.6,75.9,85.2,76.8,75.3,78.3,411,445,399,491,,,,,,,767,573,1006,391,300,501,434,377,490,10,41,20,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,14,17,18,10,29,36,173,4180,17,2251,9,,,,,,,,,,,,,,,,,,,,55,32,24,41,,,,,,,,,,22,11,41,36,25,49,38,37,39,3133,23,20,25,682,11,8,14,68,1460:1,325,92,,,,2.7,,2.4,2.6,2.8,2.7,,2.3,2.6,2.9,48989,42325,55653,49583,30553,68613,103365,45312,161418,36620,33871,39369,32379,22473,42285,57839,51337,64341,70,28,22,,,,,,,,,,,,,,,,,,,19,17,10,26,15,,,,,,,,,,,,,,,,17,14,8,22,,,,,,,,,,,,,,,,41,41,2600,32,97,6591,71,68,75,914,10,7,14,69,6324,65,72,24823,23.8,21.1,2121,8.5,328,1.3,241,1.0,17,0.1,6660,26.8,15397,62.0,718,3,2,4,50.6,13909,56.2,
48333,Texas,Mills,77.5,75.0,79.9,,,,,,,,,,,,,,,,96,440,346,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,9,3,17,,,850,17,470,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,761,30,27,34,181,18,14,22,62,1624:1,,,,,,,,,,,3.3,,,,,46876,40318,53434,,,,,,,,,,48024,6061,89987,50486,42953,58019,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,500,0,88,1523,85,80,90,205,12,6,18,72,1280,66,77,4873,20.4,29.1,43,0.9,49,1.0,20,0.4,1,0.0,890,18.3,3858,79.2,183,4,1,7,50.0,4936,100.0,
48335,Texas,Mitchell,75.7,73.8,77.6,,,,,,,,,,76.6,72.3,80.8,74.1,71.3,76.8,121,462,378,546,,,,,,,,,,428,302,590,533,415,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,14,13,15,19,6,43,,,1130,13,401,4,,,,,,,,,,,,,,,,,,,,12,20,10,34,,,,,,,,,,,,,,,,38,36,39,953,25,22,28,225,12,9,16,23,4273:1,109,94,,,,2.4,,,2.4,2.5,2.8,,,2.7,2.8,44457,37974,50940,,,,,,,,,,49531,17279,81783,54239,30712,77766,57,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1-4,700,,29,1881,79,75,83,109,5,0,9,66,1578,59,74,8545,20.6,14.7,888,10.4,153,1.8,65,0.8,12,0.1,3471,40.6,3974,46.5,241,3,1,5,39.4,3455,36.7,
